,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
44,11,Brewbi...,Whit Merrifield,206.0,29.0,57.0,5.0,29.0,17.0,37.0,10.0,3.0,0.277,0.333,0.408,106.0,TOR,2B,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52,0,0,52,0,44,5,0,0,0.0,h,0.29722655379817553,,,-0.5994635616637898,-1.2338626361350091,-0.4647104106397166,1.169859005727501,0.06440377908203261,-1.0637738236289818,,,,,,0.0,-1.0637738236289818,"['2B', 'OF', 'MI', 'DH']"
45,12,Brewbi...,Jake Fraley,158.0,24.0,44.0,7.0,30.0,17.0,33.0,7.0,2.0,0.279,0.354,0.462,133.0,CIN,LF,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,5,0,0,0.0,h,0.5095232791267605,,,-1.3823796506991877,-0.6346592295062259,-0.3283630852957721,0.492009273265966,0.11040475451030987,-1.7429879377249096,,,,,,0.0,-1.7429879377249096,"['OF', 'DH']"
46,13,Brewbi...,Spencer Torkelson,215.0,30.0,53.0,8.0,29.0,24.0,60.0,1.0,0.0,0.246,0.328,0.433,239.0,DET,1B,Brewbirds,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,0,0,0,0,89,0,5,0,0,0.0,h,-6.180079082200933,,,-0.4428803438567102,-0.3350575261918343,-0.4647104106397166,-0.8636901916571037,-1.3391147016757914,-3.4454531740211563,,,,,,0.0,-3.4454531740211563,"['1B', 'CI', 'DH']"
47,14,Brewbi...,Joey Votto,166.0,23.0,42.0,9.0,33.0,22.0,44.0,0.0,0.0,0.253,0.352,0.494,240.0,CIN,1B,Brewbirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0,15,0,5,0,0,0.0,h,-3.6925261750946703,,,-1.5389628685062673,-0.03545582287744271,0.0806788907360614,-1.0896401024776152,-0.8001056332164238,-3.383485536341688,,,,,,0.0,-3.383485536341688,"['1B', 'CI', 'DH']"
48,15,Brewbi...,Randal Grichuk,180.0,25.0,51.0,6.0,25.0,11.0,44.0,1.0,0.0,0.283,0.337,0.461,265.0,COL,RF,Brewbirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,5,0,0,0.0,h,1.453887280017824,,,-1.225796432892108,-0.9342609328206175,-1.0100997120154944,-0.8636901916571037,0.3150318637278543,-3.718815405657469,,,,,,0.0,-3.718815405657469,"['OF', 'DH']"
49,16,Brewbi...,Taylor Walls,185.0,28.0,38.0,5.0,20.0,24.0,50.0,11.0,1.0,0.205,0.299,0.346,270.0,TB,SS,Brewbirds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36,37,11,47,37,0,5,0,0,0.0,h,-12.922393628870566,,,-0.7560467794708694,-1.2338626361350091,-1.6918363387352169,1.3958089165480125,-2.8000559635394517,-5.0859928013325355,,,,,,0.0,-5.0859928013325355,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
50,17,Brewbi...,Zack Gelof,201.0,26.0,50.0,5.0,22.0,17.0,44.0,5.0,1.0,0.249,0.315,0.388,297.0,OAK,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,3,0,0,5,0,0,0.0,h,-5.3264925373134275,,,-1.0692132150850284,-1.2338626361350091,-1.419141688047328,0.040109451624942796,-1.1541574743963594,-4.836265562038782,,,,,,0.0,-4.836265562038782,['DH']
51,18,Brewbi...,Leody Taveras,137.0,20.0,37.0,5.0,20.0,10.0,33.0,4.0,1.0,0.27,0.322,0.445,342.0,TEX,CF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,77,5,0,0,0.0,h,-0.710096903541988,,,-2.0087125219275057,-1.2338626361350091,-1.6918363387352169,-0.18584045919556882,-0.15386553966375635,-5.274117495657056,,,,,,0.0,-5.274117495657056,"['OF', 'DH']"
52,19,Brewbi...,Jo Adell,70.0,8.0,18.0,3.0,11.0,4.0,24.0,1.0,1.0,0.257,0.307,0.443,689.0,LAA,LF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,5,0,0,0.0,h,-1.267932724437511,,,-3.8877111356124607,-1.8330660427637924,-2.9189622668307176,-0.8636901916571037,-0.27473877428530163,-9.778168411149377,,,,,,0.0,-9.778168411149377,['DH']
53,0,Brewbi...,Max Scherzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,NYM,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,77.0,13.0,13.0,8.0,0.0,6.0,3.0,0.0,0.0,0.0,88.0,17.0,67.0,3.51,1.09,0.0,30.029999999999998,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-5.552050000000008,5.798333333333332,,,,,,0.0,1.099459565204684,1.3844613601425835,-0.5319593875000491,-0.20085206395010718,1.0519965419453747,2.803106015842486,2.803106015842486,"['SP', 'P']"
54,1,Brewbi...,Aaron Nola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,PHI,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,86.0,13.0,13.0,7.0,0.0,6.0,4.0,0.0,0.0,0.0,90.0,20.0,75.0,3.66,1.1,0.0,34.97333333333333,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,-19.100990909090967,5.294242424242427,,,,,,0.0,1.099459565204684,1.494611935511592,-0.5319593875000491,-0.6910012423488925,0.9605389001190338,2.331649770986368,2.331649770986368,"['SP', 'P']"
55,2,Brewbi...,Logan Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,SF,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,84.0,13.0,13.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,79.0,21.0,78.0,3.43,1.18,0.0,32.013333333333335,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,0.663218181818138,-1.0381818181818119,,,,,,0.0,1.099459565204684,0.8887837709820454,-0.5319593875000491,0.023992712721863,-0.18835820913558451,1.291918452272959,1.291918452272959,"['SP', 'P']"
56,3,Brewbi...,Taj Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,TB,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,65.0,13.0,13.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,76.0,17.0,61.0,3.74,1.2,0.0,27.011111111111113,0,0,0,0,0,0,0,0,0,13,0,5.0,p,,-19.636795454545535,-2.1962121212121133,,,,,,0.0,1.099459565204684,0.7235579079285328,-0.5319593875000491,-0.710384614045545,-0.3984606306801373,0.1822128409074854,0.1822128409074854,"['SP', 'P']"
57,4,Brewbi...,Alexis Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,CIN,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,25.0,29.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0,42.0,14.0,15.0,2.16,1.16,15.0,6.0,0,0,0,0,0,0,0,0,0,0,42,5.0,p,,31.94738636363634,0.15530303030303116,,,,,,0.0,-1.6242016304160103,-1.1490018733446112,1.8444165648567277,1.1557349967936015,0.028176760706942958,0.2551248185966508,0.2551248185966508,"['RP', 'P']"
58,5,Brewbi...,Lance Lynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,CHW,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,69.0,12.0,12.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,78.0,20.0,63.0,3.91,1.2,0.0,29.97666666666667,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,-32.57521363636371,-2.5313636363636363,,,,,,0.0,0.554727326080545,0.8337084832975412,-0.5319593875000491,-1.1784474009562877,-0.45926745476185427,-0.7812384338401049,-0.7812384338401049,"['SP', 'P']"
59,6,Brewbi...,Craig Kimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,PHI,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,27.0,30.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0,38.0,11.0,17.0,3.0,1.04,15.0,9.0,0,0,0,0,0,0,0,0,0,0,41,5.0,p,,11.82317727272725,3.4877272727272732,,,,,,0.0,-1.6242016304160103,-1.369303024082628,1.8444165648567277,0.4277176101935843,0.6327813216713419,-0.08858915777698428,-0.08858915777698428,"['RP', 'P']"
60,7,Brewbi...,Julio Teheran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,MIL,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,68.0,12.0,12.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,59.0,17.0,58.0,3.71,1.1,0.0,28.031111111111112,0,0,0,0,0,0,0,0,0,8,0,5.0,p,,-18.503109090909135,4.302424242424252,,,,,,0.0,0.009995086956406158,-0.21272198270803921,-0.5319593875000491,-0.6693721508997765,0.7805924849115713,-0.6234659492398875,-0.6234659492398875,"['SP', 'P']"
61,8,Brewbi...,MacKenzie Gore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,WAS,SP,Brewbirds,0.0,0.0,0.0,1.0,1.0,68.0,13.0,13.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,76.0,26.0,64.0,3.57,1.32,0.0,26.973333333333333,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,-8.983109090909124,-10.697575757575748,,,,,,0.0,0.009995086956406158,0.7235579079285328,-0.5319593875000491,-0.3249747393481815,-1.9408702565395288,-2.0642513885028206,-2.0642513885028206,"['SP', 'P']"
62,9,Brewbi...,Carlos Estevez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,LAA,RP,Brewbirds,0.0,0.0,0.0,1.0,0.0,28.0,29.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,1.0,32.0,13.0,24.0,2.89,1.32,13.0,8.991111111111111,0,0,0,0,0,0,0,0,0,0,38,5.0,p,,15.341072727272703,-4.346060606060604,,,,,,0.0,-1.6242016304160103,-1.6997547501896535,1.5275664378758242,0.5549816951362917,-0.7885094674321553,-2.029917715025703,-2.029917715025703,"['RP', 'P']"
63,10,Brewbi...,Scott Barlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,KC,RP,Brewbirds,0.0,0.0,0.0,1.0,0.0,31.0,29.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,2.0,42.0,14.0,27.0,3.48,1.32,12.0,11.986666666666666,0,0,0,0,0,0,0,0,0,0,33,5.0,p,,-1.3052409090909265,-4.847424242424239,,,,,,0.0,-1.6242016304160103,-1.1490018733446112,1.3691413743853724,-0.04721865446871338,-0.87947229785096,-2.3307530816949225,-2.3307530816949225,"['RP', 'P']"
64,11,Brewbi...,Hunter Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,CIN,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,51.0,9.0,9.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,65.0,18.0,47.0,4.06,1.27,0.0,23.006666666666664,0,0,0,0,0,0,0,0,0,14,0,5.0,p,,-31.727331818181824,-5.523181818181818,,,,,,0.0,-1.0794693912918716,0.11772974339898618,-0.5319593875000491,-1.1477742598340712,-1.0020755688294647,-3.643548864056471,-3.643548864056471,"['SP', 'P']"
65,12,Brewbi...,Andres Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,SEA,RP,Brewbirds,0.0,0.0,0.0,1.0,0.0,26.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,38.0,7.0,17.0,2.77,0.92,12.0,8.002222222222223,0,0,0,0,0,0,0,0,0,0,18,5.0,p,,17.365281818181785,6.321515151515154,,,,,,0.0,-1.6242016304160103,-1.369303024082628,1.3691413743853724,0.6282098854039698,1.1469178636244728,0.15076446891517692,0.15076446891517692,"['RP', 'P']"
66,0,Charme...,Mookie Betts,254.0,53.0,74.0,17.0,43.0,33.0,48.0,6.0,1.0,0.291,0.375,0.571,2.0,LAD,RF,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,0,16,41,0,67,5,0,0,0.0,h,4.084929828469598,,,3.15853366570612,2.36135780363769,1.4441521441755063,0.2660593624454544,0.8851326198028969,8.115235595767667,,,,,,0.0,8.115235595767667,"['2B', 'SS', 'OF', 'MI', 'DH']"
67,1,Charme...,Jose Ramirez,246.0,42.0,74.0,13.0,46.0,32.0,30.0,9.0,3.0,0.301,0.382,0.553,5.0,CLE,3B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75,0,0,75,0,5,0,0,0.0,h,6.286979282691036,,,1.4361182698282446,1.1629509903801236,1.8531941202073399,0.9439090949069893,1.362278099455062,6.7584505747777595,,,,,,0.0,6.7584505747777595,"['3B', 'CI', 'DH']"
68,2,Charme...,Pete Alonso,237.0,42.0,60.0,19.0,53.0,28.0,54.0,2.0,0.0,0.253,0.347,0.54,10.0,NYM,1B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0,0,0,80,0,5,0,0,0.0,h,-5.235715081309863,,,1.4361182698282446,2.9605612102664733,2.807625397614951,-0.6377402808365921,-1.1344875924582454,5.432077004414832,,,,,,0.0,5.432077004414832,"['1B', 'CI', 'DH']"
70,4,Charme...,Bryan Reynolds,247.0,41.0,71.0,12.0,41.0,27.0,58.0,5.0,1.0,0.287,0.366,0.51,25.0,PIT,CF,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,78,5,0,0,0.0,h,3.0117231009133434,,,1.279535052021165,0.8633492870657321,1.1714574934876174,0.040109451624942796,0.6525875523866838,4.007038836586141,,,,,,0.0,4.007038836586141,"['OF', 'DH']"
71,5,Charme...,Ketel Marte,237.0,44.0,66.0,11.0,34.0,25.0,51.0,4.0,1.0,0.279,0.352,0.498,36.0,ARI,2B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83,0,0,83,0,2,5,0,0,0.0,h,0.7642849186901373,,,1.7492847054424037,0.5637475837513405,0.21702621608000588,-0.18584045919556882,0.1656071317654646,2.509825177843646,,,,,,0.0,2.509825177843646,"['2B', 'MI', 'DH']"
72,6,Charme...,Giancarlo Stanton,228.0,30.0,55.0,16.0,45.0,23.0,65.0,0.0,0.0,0.241,0.315,0.491,64.0,NYY,DH,Charmer,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,15,5,0,0,0.0,h,-7.758409445310754,,,-0.4428803438567102,2.0617561003232985,1.7168467948633952,-1.0896401024776152,-1.6811111980359863,0.5649712508163818,,,,,,0.0,0.5649712508163818,"['OF', 'DH']"
73,7,Charme...,Matt McLain,208.0,31.0,59.0,6.0,27.0,16.0,51.0,6.0,2.0,0.284,0.342,0.452,123.0,CIN,SS,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,42,52,0,0,5,0,0,0.0,h,1.7467141902428196,,,-0.28629712604963065,-0.9342609328206175,-0.7374050613276055,0.2660593624454544,0.37848231724356207,-1.3134214405088371,,,,,,0.0,-1.3134214405088371,"['2B', 'SS', 'MI', 'DH']"
74,8,Charme...,Ha-seong Kim,189.0,29.0,52.0,6.0,24.0,22.0,45.0,9.0,2.0,0.275,0.356,0.439,127.0,SD,SS,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62,18,13,75,18,0,5,0,0,0.0,h,-0.023418355981284833,,,-0.5994635616637898,-0.9342609328206175,-1.146447037359439,0.9439090949069893,-0.005074346843544695,-1.741336783780402,,,,,,0.0,-1.741336783780402,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
75,9,Charme...,Esteury Ruiz,183.0,21.0,49.0,2.0,21.0,10.0,39.0,18.0,4.0,0.268,0.318,0.372,139.0,OAK,LF,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,83,5,0,0,0.0,h,-1.37188126531521,,,-1.8521293041204263,-2.1326677460781838,-1.5554890133912724,2.977458292291594,-0.2972625992162765,-2.8600903705145653,,,,,,0.0,-2.8600903705145653,"['OF', 'DH']"
76,10,Charme...,Seiya Suzuki,210.0,30.0,59.0,7.0,28.0,22.0,56.0,3.0,2.0,0.281,0.352,0.452,152.0,CHC,RF,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,5,0,0,0.0,h,1.1962018266874637,,,-0.4428803438567102,-0.6346592295062259,-0.6010577359836611,-0.41179037001608043,0.25919594733052154,-1.8311917320321558,,,,,,0.0,-1.8311917320321558,"['OF', 'DH']"
77,11,Charme...,Spencer Steer,195.0,26.0,53.0,7.0,29.0,21.0,43.0,5.0,1.0,0.272,0.351,0.451,164.0,CIN,3B,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,26,0,0,84,14,5,0,0,0.0,h,-0.6749554466473526,,,-1.0692132150850284,-0.6346592295062259,-0.4647104106397166,0.040109451624942796,-0.14625100254538131,-2.2747244061514094,,,,,,0.0,-2.2747244061514094,"['3B', 'OF', '1B', 'CI', 'DH']"
78,12,Charme...,Ryan Mountcastle,216.0,27.0,53.0,9.0,32.0,13.0,62.0,2.0,0.0,0.245,0.291,0.431,203.0,BAL,1B,Charmer,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0,0,0,54,0,5,0,0,0.0,h,-6.455335263978611,,,-0.9126299972779489,-0.03545582287744271,-0.0556684346078831,-0.6377402808365921,-1.3987578866323116,-3.0402524222321787,,,,,,0.0,-3.0402524222321787,"['1B', 'CI', 'DH']"
79,13,Charme...,Shea Langeliers,162.0,21.0,40.0,7.0,24.0,13.0,48.0,1.0,0.0,0.247,0.309,0.457,362.0,OAK,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0,0,0,0,0,0,5,0,0,0.0,h,-4.591501447983958,,,-1.8521293041204263,-0.6346592295062259,-1.146447037359439,-0.8636901916571037,-0.9948978014649127,-5.491823564108108,,,,,,0.0,-5.491823564108108,"['C', 'DH']"
80,14,Charme...,Jordan Westburg,139.0,20.0,37.0,4.0,17.0,10.0,31.0,3.0,1.0,0.266,0.322,0.424,422.0,BAL,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,7,0,8,7,0,5,0,0,0.0,h,-1.2606092670973439,,,-2.0087125219275057,-1.5334643394494007,-2.1008783147670504,-0.41179037001608043,-0.2731519095767969,-6.327997455736835,,,,,,0.0,-6.327997455736835,"['2B', '3B', 'MI', 'CI', 'DH']"
81,15,Charme...,Anthony Rendon,181.0,23.0,43.0,4.0,23.0,24.0,36.0,2.0,0.0,0.238,0.338,0.354,433.0,LAA,3B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43,0,0,43,0,5,0,0,0.0,h,-6.821368901759854,,,-1.5389628685062673,-1.5334643394494007,-1.2827943627033835,-0.6377402808365921,-1.4780709535269458,-6.47103280502259,,,,,,0.0,-6.47103280502259,"['3B', 'CI', 'DH']"
82,16,Charme...,Royce Lewis,116.0,16.0,34.0,4.0,17.0,8.0,27.0,2.0,0.0,0.293,0.346,0.466,442.0,MIN,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,1,1,24,0,5,0,0,0.0,h,2.070282913789267,,,-2.635045393155824,-1.5334643394494007,-2.1008783147670504,-0.6377402808365921,0.44859398231131814,-6.458534345897549,,,,,,0.0,-6.458534345897549,"['3B', 'CI', 'DH']"
83,17,Charme...,Miguel Vargas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,LAD,1B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,78,0,0,78,5,0,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-2.168933869540149,-3.462163956093789,-0.5319593875000491,1.4809700640595582e-15,-4.0803172822327045e-16,-6.163057213133986,-6.163057213133986,"['2B', '1B', 'MI', 'CI', 'P']"
84,0,Charme...,Shohei Ohtani,217.0,38.0,63.0,16.0,42.0,27.0,57.0,6.0,3.0,0.29,0.371,0.59,13.0,LAA,DH,Charmer,1.0,1.0,1.0,0.0,1.0,66.0,10.0,10.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,89.0,19.0,45.0,3.0,0.97,0.0,22.0,0,0,0,0,0,0,0,0,92,18,0,5.0,p,3.269408554243711,28.901099999999957,12.969999999999999,0.8097853985999263,2.0617561003232985,1.3078048188315619,0.2660593624454544,0.7084234687840181,5.15382914898426,0.009995086956406158,1.439536647827088,-0.5319593875000491,1.0455319360287598,2.353158117108051,4.316262400420255,4.316262400420255,"['DH', 'SP', 'P']"
85,1,Charme...,Kodai Senga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,NYM,SP,Charmer,0.0,1.0,1.0,0.0,1.0,74.0,13.0,13.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,90.0,25.0,62.0,3.53,1.18,0.0,29.02444444444444,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-6.8157363636363755,-0.7003030303030329,,,,,,0.0,1.099459565204684,1.494611935511592,-0.5319593875000491,-0.24656743292588576,-0.12705657364633405,1.6884881066440072,1.6884881066440072,"['SP', 'P']"
86,2,Charme...,Evan Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,LAD,RP,Charmer,0.0,0.0,1.0,0.0,1.0,25.0,27.0,0.0,0.0,0.0,1.0,1.0,17.0,3.0,1.0,29.0,6.0,14.0,1.8,0.8,18.0,5.0,0,0,0,0,0,0,0,0,0,0,39,5.0,p,,40.94738636363634,9.155303030303031,,,,,,0.0,-1.6242016304160103,-1.8649806132431663,2.3196917553280834,1.481320785025151,1.6610544055776033,1.972884702271661,1.972884702271661,"['RP', 'P']"
87,3,Charme...,Eduardo Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,DET,SP,Charmer,0.0,0.0,1.0,0.0,1.0,74.0,13.0,13.0,7.0,0.0,5.0,4.0,0.0,0.0,0.0,72.0,23.0,65.0,3.28,1.19,0.0,26.968888888888888,0,0,0,0,0,0,0,0,0,13,0,5.0,p,,11.684263636363596,-1.7003030303030329,,,,,,0.0,0.554727326080545,0.5032567571905158,-0.5319593875000491,0.42269224288340973,-0.3084874230764074,0.640229515578014,0.640229515578014,"['SP', 'P']"
88,4,Charme...,Joe Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,MIN,SP,Charmer,0.0,0.0,1.0,0.0,1.0,70.0,12.0,12.0,7.0,0.0,5.0,4.0,0.0,0.0,0.0,75.0,16.0,63.0,3.73,1.13,0.0,29.011111111111113,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,-20.447318181818247,2.63484848484849,,,,,,0.0,0.554727326080545,0.6684826202440285,-0.5319593875000491,-0.7397062452720641,0.4780427987256029,0.4295871122780633,0.4295871122780633,"['SP', 'P']"
