Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mSO,PTS,aPOS,Dollars,PlayerId
"Jordan Hicks","STL","RP",658.6400146484375,62,-3.3705186812360144,-1.203459794027436,1.378114811341838,-1.7353016925410516,-3.4735756308557253,-8.404740987318391,7.205582160087141,-0.1991588272312499,"19618"
"Dylan Floro","MIA","RP",259.4100036621094,64,-3.6355996667398864,3.81484057649385,-1.5855547398336607,-2.701301883676179,-4.315985081045635,-8.42360079480151,7.205582160087141,-0.21801863471436977,"13394"
"Ken Waldichuk","OAK","SP",999,116.642,-1.0031282722197732,-1.7735542581373034,-2.03235043366417,-2.69312391113552,-1.0285420353015349,-8.530698910458302,7.205582160087141,-0.32511675037116117,"27681"
"Zach Eflin","TBR","SP",300.2300109863281,145.844,0.759543601960541,-1.7735542581373034,-4.488456903449238,-2.2557549365896454,-0.7797129391647095,-8.537935435380355,7.205582160087141,-0.3323532752932159,"13774"
"Garrett Crochet","CHW","RP",685.0900268554688,48,-4.009659213010639,-1.2084445270138733,0.7983611153716798,-0.19289380672058742,-4.029004364426329,-8.641640795799747,7.205582160087141,-0.43605863571260706,"27463"
"Aroldis Chapman",,"RP",355.04998779296875,63,-3.49776062200678,-0.38780236600653933,0.5092656012856058,-2.2174151990668847,-3.099559061105208,-8.693271646899808,7.205582160087141,-0.48768948681266666,"10233"
"Erik Swanson","TOR","RP",533,65,-3.3874291784566983,-1.2087068616289554,-0.9038848898592741,0.42651117997901405,-3.625110291561227,-8.69862004152714,7.205582160087141,-0.49303788144000094,"16587"
"Tommy Kahnle","NYY","RP",617.5900268554688,60,-3.560517180929095,-1.479718190977324,0.22900190073106938,-0.2084830444632299,-3.723547380265935,-8.743263895904516,7.205582160087141,-0.5376817358173747,"11384"
"Collin McHugh","ATL","RP",706.8599853515625,66,-3.301749588683567,-1.4957217596719534,-0.3292946458709887,-0.2011720940186044,-3.48937390208409,-8.817311990329204,7.205582160087141,-0.6117298302420631,"7531"
"Garrett Whitlock","BOS","SP",298.7300109863281,134.754,0.1866172749604998,-1.7735542581373034,-4.072838796102364,-2.772534873932494,-0.4176331264128166,-8.849943779624478,7.205582160087141,-0.6443616195373381,"20191"
"Sean Manaea","SFG","SP",297.3599853515625,156.253,0.9598390627468425,-1.7735542581373034,-4.9201114204101,-3.492422399432772,0.37439216411350357,-8.85185685111983,7.205582160087141,-0.64627469103269,"15873"
"Reynaldo Lopez","CHW","RP",512.6400146484375,64,-3.4725075865427257,-1.7735542581373034,-0.4383025202700684,0.4349271222164902,-3.6751986690423326,-8.924635911775939,7.205582160087141,-0.7190537516887991,"16400"
"James Karinchak","CLE","RP",373.0899963378906,66,-3.351579039030302,-1.1672549900469664,-0.2055463196395197,-1.4704120787395547,-2.7402848980290044,-8.935077325485349,7.205582160087141,-0.7294951653982078,"20151"
"Lance McCullers Jr.","HOU","SP",198.5,148.348,1.3000021756819602,-1.7735542581373034,-2.9506769216831836,-5.935972717373935,0.3505295473545566,-9.009672174157904,7.205582160087141,-0.804090014070765,"14120"
"Jonathan Loaisiga","NYY","RP",547.72998046875,66,-3.3308354933837334,-0.8923084225474378,0.31145104755755826,-1.287215106275548,-3.818168684223063,-9.017076658872224,7.205582160087141,-0.8114944987850832,"19753"
"Eduardo Rodriguez","DET","SP",336.1400146484375,169.46,1.2001927555794956,-1.7735542581373034,-3.962180953150964,-5.189374689376482,0.6857566189948427,-9.039160526090413,7.205582160087141,-0.8335783660032723,"13164"
"Danny Duffy",,"SP",746.780029296875,103.35,-1.3641856294002244,-1.7735542581373034,-2.5639884875043597,-1.620261988177976,-1.7207836498186826,-9.042774013038548,7.205582160087141,-0.8371918529514069,"3542"
"Diego Castillo","SEA","RP",585.6799926757812,63,-3.5308299153520513,-0.9235284935414705,0.08560783566652658,-1.0024066208660238,-3.685717228313364,-9.056874422406384,7.205582160087141,-0.8512922623192436,"17496"
"Hector Neris","HOU","RP",603.0900268554688,66,-3.325198720706764,-1.1908668568037821,-0.6536507423162958,-0.6800449866450226,-3.2906226753771493,-9.140383981849013,7.205582160087141,-0.934801821761873,"11804"
"Kevin Ginkel","ARI","RP",550.77001953125,62,-3.632743740144039,1.5423332589066803,-1.2806719578871024,-2.1781752430701373,-3.703208852536447,-9.252466534731045,7.205582160087141,-1.0468843746439052,"19876"
"Shawn Armstrong","TBR","RP",999,59,-3.630188314796858,-1.4731593564754255,-0.04517643345614118,-0.1717733475896461,-3.940152564369501,-9.260450016687571,7.205582160087141,-1.0548678566004313,"12857"
"Gregory Soto","PHI","RP",215.08999633789062,64,-3.4449999853597006,-0.1912994779147155,-0.02072017782810814,-2.3158888428269933,-3.2974174926455464,-9.270325976575066,7.205582160087141,-1.0647438164879253,"19677"
"Tarik Skubal","DET","SP",440.04998779296875,71.1723,-2.7318289909292734,-1.7735542581373034,-0.791820843238863,-0.6445535314108295,-3.371312833132842,-9.313070456849113,7.205582160087141,-1.1074882967619715,"22267"
"Sonny Gray","MIN","SP",213.58999633789062,148.262,0.9224858795078005,-1.7735542581373034,-3.966579567681165,-4.709888332775597,0.2137061583567923,-9.313830120729472,7.205582160087141,-1.1082479606423328,"12768"
"Elieser Hernandez","NYM","SP/RP",708.1400146484375,60.7228,-3.549318716089878,-1.7735542581373034,-1.1071078964235987,0.7525627212547572,-3.6845438292604853,-9.361961978656508,7.205582160087141,-1.1563798185693668,"16933"
"Sixto Sanchez","MIA","RP",569.8599853515625,56.4505,-3.614630700359375,-1.7735542581373034,0.3569031145766484,-0.40865323439897094,-3.9790335214440518,-9.418968599763053,7.205582160087141,-1.2133864396759124,"19680"
"Justin Steele","CHC","SP",280.5899963378906,142.597,0.6406447370024638,-1.7735542581373034,-2.538224038260899,-5.743974496355445,-0.028236661547316064,-9.443344717298501,7.205582160087141,-1.2377625572113602,"17312"
"JP Sears","OAK","SP",999,99.3227,-1.8774371031872843,-1.7735542581373034,-1.4780843613529784,-1.851214699941458,-2.4966639034263847,-9.476954326045409,7.205582160087141,-1.271372165958268,"23429"
"Reid Detmers","LAA","SP",209.22999572753906,149.876,1.0457440732539165,-1.7735542581373034,-5.727289792676935,-3.7983921713030466,0.7602999559740266,-9.493192192889342,7.205582160087141,-1.2876100328022022,"27468"
"Rafael Montero","HOU","RP",336.45001220703125,65,-3.3606730991799965,-0.8993919575544908,-0.4020194028143209,-1.153468141722846,-3.6799479190066053,-9.495500520278258,7.205582160087141,-1.2899183601911188,"12760"
"Tanner Houck","BOS","RP",364.0899963378906,72.3866,-2.869893635586095,-1.7735542581373034,-0.47908237889732946,-1.3656530820705983,-3.036233263396715,-9.524416618088042,7.205582160087141,-1.3188344580009006,"19879"
"Keegan Akin","BAL","RP",739.77001953125,58,-3.686781999869823,-1.7735542581373034,0.2165806113410321,-0.2686521254262144,-4.02741278385361,-9.539820555945917,7.205582160087141,-1.334238395858777,"19362"
"Hunter Harvey","WSN","RP",520.22998046875,62,-3.6484516948007424,-0.9156578921391919,-0.539001648548018,-0.8486827003514429,-3.6277731095777437,-9.57956704541714,7.205582160087141,-1.3739848853299992,"15507"
"Brooks Raley","NYM","RP",708.6799926757812,62,-3.5220365356407957,-1.4757828902761847,-0.12463141089668751,-0.7566477139155973,-3.7399629022066927,-9.619061452935957,7.205582160087141,-1.413479292848817,"10061"
"Miles Mikolas","STL","SP",243.27000427246094,190.58,2.611954431022678,-1.7735542581373034,-6.519302706893432,-4.22766375185167,0.2590760316531195,-9.649490254206608,7.205582160087141,-1.4439080941194677,"9803"
"Kyle Muller","OAK","SP",454.82000732421875,104.986,-1.5165302654158253,-1.7735542581373034,-1.4984631883380204,-2.9671005510036603,-1.9123115642797073,-9.667959827174515,7.205582160087141,-1.4623776670873756,"20167"
"Adam Ottavino","NYM","RP",656.3599853515625,64,-3.462737085001431,-1.4757828902761847,-0.37775211055379754,-1.007449254031365,-3.398588620602817,-9.722309960465594,7.205582160087141,-1.5167278003784541,"1247"
"Joe Mantiply","ARI","RP",580.8200073242188,63,-3.53045415439889,-0.39200009514773043,-0.25096559454130785,-1.469008699629912,-4.096405923853321,-9.73883446757116,7.205582160087141,-1.53325230748402,"14857"
"Jovani Moran","MIN","RP",999,56,-3.7160184239789817,-1.7735542581373034,0.8859059471437482,-1.5215261216966485,-3.6657052285458547,-9.790898085215039,7.205582160087141,-1.5853159251278996,"20422"
"Spencer Turnbull","DET","SP",445.67999267578125,131.919,-0.4826615430488275,-1.7735542581373034,-2.824020800660463,-3.7577970831902117,-1.0814765379148803,-9.919510222951684,7.205582160087141,-1.7139280628645444,"16207"
"Drew Pomeranz","SDP","RP",746.9099731445312,53,-3.792829553526134,-1.492048824860886,0.020968327456269552,-0.7918096731180199,-4.005942110901957,-10.061661834950728,7.205582160087141,-1.8560796748635884,"11426"
"Zach Jackson","OAK","RP",999,65,-3.619440870615298,0.058723549752587124,-0.7501878010447948,-2.598200620722827,-3.183901350440408,-10.093007093070742,7.205582160087141,-1.8874249329836013,"19493"
"Dylan Lee","ATL","RP",999,52,-3.8613732253446393,-1.7735542581373034,-0.29166915757497486,0.04003755835739918,-4.255215074906049,-10.141774157605568,7.205582160087141,-1.9361919975184274,"19996"
"Bryan Baker","BAL","RP",999,64,-3.4933263918937905,-1.7735542581373034,-0.2738442809303475,-1.1540084959169437,-3.5568620556368753,-10.25159548251526,7.205582160087141,-2.0460133224281196,"19804"
"Kenta Maeda","MIN","SP",330.32000732421875,139.91,0.23020841256361627,-1.7735542581373034,-5.120539468252167,-3.141134165304989,-0.4751331826876292,-10.280152661818471,7.205582160087141,-2.0745705017313316,"18498"
"David Robertson","NYM","RP",451.17999267578125,62,-3.53045415439889,-1.4757828902761847,-0.23162927006931816,-1.7028792117074807,-3.393145839258036,-10.33389136570991,7.205582160087141,-2.1283092056227697,"8241"
"Marcus Stroman","CHC","SP",280.6400146484375,178.323,1.853162437245016,-1.7735542581373034,-4.83448344287994,-5.9364297003303665,0.3338637781199344,-10.357441185982658,7.205582160087141,-2.1518590258955186,"13431"
"Tim Mayza","TOR","RP",999,57,-3.6423639014661138,-1.7735542581373034,0.33539517810388997,-1.112920196379746,-4.24161026207305,-10.435053439952322,7.205582160087141,-2.2294712798651823,"15042"
"John Schreiber","BOS","RP",526.8599853515625,68,-3.328881428913429,-0.8909966243720683,-0.8105445429436333,-1.8322100188474073,-3.5803020152245364,-10.442934630301075,7.205582160087141,-2.237352470213934,"20020"
"Tyler Mahle","MIN","SP",296.3599853515625,166.126,1.3251804890108363,-1.7735542581373034,-6.539297780875836,-4.712921770403574,1.1758599116285307,-10.524733408777347,7.205582160087141,-2.319151248690206,"16358"
"Aaron Civale","CLE","SP",322.04998779296875,134.113,0.18052912324632658,-1.7735542581373034,-5.230272551102701,-2.758324399070102,-0.9722967181797844,-10.553918803243564,7.205582160087141,-2.348336643156424,"19479"
"Cionel Perez","CIN","RP",743.3599853515625,61,-3.576074795366579,-1.5119876942566546,0.2523025342502067,-1.9769365837210269,-3.741590093397435,-10.55428663249149,7.205582160087141,-2.34870447240435,"19614"
"Tejay Antone","CIN","RP",614.5900268554688,58,-3.8171805476748735,-0.7246644688139487,-1.0141318349032846,-1.4390245366577794,-3.6155152732362916,-10.610516661286177,7.205582160087141,-2.404934501199037,"16233"
"Andrew Bellatti","PHI","RP",750.5,60,-3.6485267753154655,-1.7735542581373034,-0.8762193772185896,-0.883030048798433,-3.4346281227901145,-10.615958582259907,7.205582160087141,-2.410376422172766,"10657"
"Wandy Peralta","NYY","RP",731.6400146484375,64,-3.446202527923682,-0.8923084225474378,-0.20452189314994795,-2.0621457834159256,-4.016975759276301,-10.622154386313294,7.205582160087141,-2.416572226226153,"14295"
"Enyel De Los Santos","CLE","RP",748.5499877929688,58,-3.6884355630914607,-1.7735542581373034,-0.3936386420226472,-0.957767254734895,-3.8233820397828775,-10.636777757769185,7.205582160087141,-2.431195597682044,"18403"
"Jack Flaherty","STL","SP",226.58999633789062,144.698,0.9207570565816661,-1.7735542581373034,-5.207116901415794,-4.400170304295654,-0.19791133215487117,-10.657995739421956,7.205582160087141,-2.4524135793348147,"17479"
"Bailey Ober","MIN","SP",264.54998779296875,98.9148,-1.6905199508239925,-1.7735542581373034,-3.8208921047736926,-1.0800277165178649,-2.3069675033742647,-10.671961533627117,7.205582160087141,-2.4663793735399775,"21224"
"Emilio Pagan","MIN","RP",721.0499877929688,62,-3.6304889952352966,-1.7735542581373034,-1.3775898899800785,-0.5183746210681563,-3.522245810609238,-10.822253575030073,7.205582160087141,-2.616671414942933,"14771"
"Matthew Boyd","DET","SP",453.04998779296875,153.17,0.19360710961044292,-1.7735542581373034,-6.0424245933651415,-3.3510941247004085,0.10345490658435769,-10.870010960008054,7.205582160087141,-2.664428799920913,"15440"
"Colin Poche","TBR","RP",716.8599853515625,60,-3.6557420306993516,-1.4731593564754255,-1.0715822718801677,-0.9740761154586104,-3.7007347902548045,-10.875294564768357,7.205582160087141,-2.6697124046812175,"19403"
"Matt Strahm","PHI","RP",747.9500122070312,55,-3.8474691741287943,-1.7735542581373034,-0.8475194948981264,-0.2518946991209322,-4.169184102821117,-10.889621729106272,7.205582160087141,-2.6840395690191325,"13799"
"Steven Okert","MIA","RP",747.5,62,-3.63838051282101,-1.498607659362785,-0.8191392586509245,-1.4340144984748604,-3.5207408241623113,-10.910882753471888,7.205582160087141,-2.70530059338475,"13580"
"Andrew Chafin",,"RP",703.4500122070312,64,-3.4822030075692965,-1.7735542581373034,-0.3516650674391283,-1.561259303635113,-3.7662645544098825,-10.934946191190726,7.205582160087141,-2.7293640311035845,"12988"
"Brayan Bello","BOS","SP",999,114.858,-0.5404577706857727,-1.7735542581373034,-2.271716848520552,-5.029699072680751,-1.3441961102030509,-10.959624060227432,7.205582160087141,-2.7540419001402907,"23920"
"Julian Merryweather","CHC","RP",743.4099731445312,62,-3.6328940803632586,-1.1717150538032395,-0.8416141825677156,-1.491648609887674,-3.8474135637355062,-10.985285490357395,7.205582160087141,-2.779703330270254,"16703"
"Caleb Ferguson","LAD","RP",750.6400146484375,58,-3.639282374946552,-1.7735542581373034,-0.4280344312584465,-1.6316725427602563,-3.5662889451422934,-11.038832552244852,7.205582160087141,-2.833250392157711,"19349"
"Gavin Stone","LAD","RP",999,60.936,-3.2065247389133105,-1.7735542581373034,-0.8897994712825952,-1.3068885496160805,-3.911805344862187,-11.08857236281148,7.205582160087141,-2.882990202724338,"sa3014810"
"Jakob Junis","SFG","SP/RP",634.3599853515625,73.4644,-3.114080914413951,-1.7735542581373034,-1.7597288418267272,-0.8981618366801711,-3.6011398699805066,-11.146665721038659,7.205582160087141,-2.941083560951518,"13619"
"Clarke Schmidt","NYY","RP",563.3599853515625,61.9837,-3.3937423925252683,-1.7735542581373034,-0.7222647545789018,-1.4671647117809865,-3.824499201302377,-11.181225318324838,7.205582160087141,-2.975643158237696,"19899"
"Matthew Festa","SEA","RP",999,55,-3.889782867842979,-1.7735542581373034,-0.73336061486549,-0.7271324934805351,-4.092977964033168,-11.216808198359477,7.205582160087141,-3.0112260382723353,"19330"
"Dylan Coleman","KCR","RP",538.3599853515625,68,-3.409976448354352,-0.9421556273118492,-0.8669749132609965,-2.677478520316212,-3.363635339561981,-11.26022084880539,7.205582160087141,-3.05463868871825,"22276"
"Jake Diekman","CHW","RP",749.8800048828125,60,-3.6274074687157354,-1.7735542581373034,-0.2995108675902035,-2.3097623021116243,-3.257776453199428,-11.268011349754294,7.205582160087141,-3.062429189667154,"5003"
"Eli Morgan","CLE","RP",688.3200073242188,60,-3.6961767404579544,-1.7735542581373034,-1.799153980789393,-0.09711059982285007,-3.922380141666599,-11.288375720874098,7.205582160087141,-3.0827935607869588,"20203"
"Trevor Richards","TOR","RP",999,54,-3.827627490607768,-1.7735542581373034,-0.844830091521246,-0.8521896612233519,-4.014573112824245,-11.312774614313915,7.205582160087141,-3.107192454226774,"19309"
"Ranger Suarez","PHI","SP",277.45001220703125,174.075,2.119371063987918,-1.7735542581373034,-3.7998331610870983,-8.431951372899315,0.46057141647675937,-11.42539631165904,7.205582160087141,-3.2198141515718968,"17277"
"Kirby Yates","ATL","RP",745.0900268554688,56,-3.750741280545892,-1.7735542581373034,-0.9259729349568727,-1.1011891820731934,-3.960291828312894,-11.511749484026154,7.205582160087141,-3.3061673239390137,"9073"
"Jorge Alcala","MIN","RP",693.4099731445312,54,-3.902484555684616,-1.7735542581373034,-0.6457940400410651,-0.9733320564236878,-4.224689769893118,-11.519854680179787,7.205582160087141,-3.314272520092648,"19459"
"Trevor Megill","MIN","RP",999,48,-4.111197276849466,-1.7735542581373034,-0.29127159022793325,-0.969215797592879,-4.401424294172059,-11.546663216979638,7.205582160087141,-3.3410810568924987,"17722"
"Penn Murfee","SEA","RP",999,62,-3.6659633737085304,-1.4902123261803624,-1.3853503874722002,-1.1316801476299467,-3.902281547773297,-11.575487782764338,7.205582160087141,-3.369905622677196,"25174"
"Nate Pearson","TOR","RP",579.9500122070312,71.3155,-2.9463290041800856,-1.7735542581373034,-1.7085627322681445,-2.1128896022712618,-3.067452294383695,-11.60878789124049,7.205582160087141,-3.403205731153351,"20160"
"Jake Cousins","MIL","RP",746.4099731445312,54,-3.896321502645492,-1.7735542581373034,-0.5228054141961143,-1.5666023900205452,-3.9090150680762443,-11.668298633075699,7.205582160087141,-3.462716472988558,"21620"
"Braxton Garrett","MIA","SP",366.6400146484375,110.548,-1.2286013295758607,-1.7735542581373034,-2.9635373311799773,-3.7760721391287517,-1.953513633112591,-11.695278691134487,7.205582160087141,-3.4896965310473442,"21844"
"Jose Quijada","LAA","RP",747.9400024414062,56,-3.779150743854459,-1.7735542581373034,-0.7139064414095126,-1.8223485290146562,-3.6371030914996907,-11.72606306391562,7.205582160087141,-3.5204809038284806,"19200"
"Anthony Bass","TOR","RP",738.22998046875,62,-3.534662963777937,-1.4912617584656602,-1.0758863805261714,-1.6820287006997927,-3.9449578572736126,-11.728797660743174,7.205582160087141,-3.5232155006560344,"7982"
"Tommy Nance","MIA","RP",999,56,-3.8559618734016112,-1.7735542581373034,-0.4661819878263703,-1.572298250235333,-4.113729419256887,-11.781725788857504,7.205582160087141,-3.576143628770363,"19178"
"Yimi Garcia","TOR","RP",723.72998046875,70,-3.277022654391893,-1.7735542581373034,-2.1999045314536056,-0.9110689672016509,-3.6218407308835365,-11.78339114206799,7.205582160087141,-3.5778089819808487,"12095"
"Bailey Falter","PHI","SP",411.4100036621094,94.1137,-1.9341058687749721,-1.7735542581373034,-4.1230940148985535,-1.301832282096622,-2.6517238207225917,-11.784310244630042,7.205582160087141,-3.5787280845429015,"20070"
"Drew Smith","NYM","RP",999,59,-3.712861816944696,-1.7735542581373034,-1.2502083907381145,-1.2174259477189895,-3.8525045199579644,-11.806554933497068,7.205582160087141,-3.6009727734099286,"17755"
"Kyle Bradish","BAL","SP",999,154.603,0.8903929912334768,-1.7735542581373034,-5.516666194820215,-5.693039420919327,0.27712886364875694,-11.815738018994612,7.205582160087141,-3.610155858907471,"24586"
"Jake Odorizzi","TEX","SP",545.5,81.3164,-2.8196882450964242,-1.7735542581373034,-2.6666162471253236,-1.3011355430458438,-3.279547967765633,-11.840542261170528,7.205582160087141,-3.6349601010833865,"6397"
"Taylor Hearn","TEX","RP",746.75,60,-3.7264653669118757,-1.7735542581373034,-0.9422457334798633,-1.5343415981913577,-3.893961506329699,-11.8705684630501,7.205582160087141,-3.6649863029629604,"18325"
"Edward Cabrera","MIA","SP",213.4499969482422,132.209,-0.09650184900308631,-1.7735542581373034,-4.3444245341239025,-5.6508969388217825,-0.010851674584760013,-11.876229254670834,7.205582160087141,-3.6706470945836944,"21690"
"Ron Marinaccio","NYY","RP",999,55,-3.839427316323862,-1.7735542581373034,-0.9640217835835805,-1.547742338580047,-3.774767902969204,-11.899513599593998,7.205582160087141,-3.6939314395068568,"23488"
"Huascar Brazoban","MIA","RP",999,48,-4.14088454242651,-1.7735542581373034,-0.23577204362661933,-1.4799016237542366,-4.3926858766150785,-12.022798344559748,7.205582160087141,-3.817216184472608,"6107"
"Bryce Montes de Oca","NYM","RP",999,44,-4.225211428606214,-1.7735542581373034,-0.03499995697350847,-1.7493276227745784,-4.316158463890761,-12.099251730382367,7.205582160087141,-3.893669570295226,"21319"
"Connor Brogdon","PHI","RP",742.72998046875,58,-3.7748668539606887,-1.7735542581373034,-1.4483610984403539,-1.0755080543187558,-4.093069812184572,-12.165360077041674,7.205582160087141,-3.9597779169545335,"21205"
"Ryne Stanek","HOU","RP",750.3599853515625,60,-3.601327830830633,-1.7735542581373034,-1.1283439892814644,-2.1430813437137184,-3.5239084178244617,-12.170215839787582,7.205582160087141,-3.964633679700442,"15947"
"Domingo Acevedo","OAK","RP",459.7699890136719,62,-3.7906498891321148,-1.250158764485934,-1.5947421252828093,-1.392925796948737,-4.144851542660395,-12.17332811850999,7.205582160087141,-3.9677459584228503,"17092"
"Jonathan Hernandez","TEX","RP",567.3599853515625,66,-3.5254185634090236,-0.19759600907652222,-1.1074567327432532,-3.7403778662434073,-3.60780236364095,-12.178651535113158,7.205582160087141,-3.973069375026017,"17464"
"Hoby Milner","MIL","RP",999,62,-3.642213561246895,-1.7735542581373034,-1.2569741016407943,-1.411769072584499,-4.097778197505211,-12.182289191114704,7.205582160087141,-3.976707031027562,"13346"
"Drew Smyly","CHC","SP",408.2699890136719,131.379,-0.4392205664751575,-1.7735542581373034,-5.869769689346332,-3.2443874665440138,-0.9477347322340964,-12.274666712736904,7.205582160087141,-4.069084552649763,"11760"
"John Means","BAL","SP",606.3599853515625,35.0675,-4.411902981045791,-1.7735542581373034,-0.8233438947934852,0.17544703863692337,-5.451879147779289,-12.285233243118943,7.205582160087141,-4.079651083031805,"16269"
"Phil Bickford","LAD","RP",999,48,-4.093159496769297,-1.7735542581373034,-1.192822317352397,-0.7923871800723533,-4.434219532842009,-12.286142785173361,7.205582160087141,-4.080560625086219,"18519"
"Trevor Gott","SEA","RP",999,58,-3.819059531630455,-1.7735542581373034,-1.333167848727939,-1.2624854402381505,-4.140265556677112,-12.328532635410959,7.205582160087141,-4.122950475323818,"15046"
"Kevin Kelly","TBR","RP",999,52,-3.949758580684171,-1.7735542581373034,-0.46880796262022184,-1.5477926659942582,-4.612402806034496,-12.352316273470452,7.205582160087141,-4.14673411338331,"sa3009999"
"Jeff Brigham","NYM","RP",999,50,-4.069259344088442,-1.7735542581373034,-1.3623051272541737,-0.9461819576058408,-4.202040638456517,-12.353341325542278,7.205582160087141,-4.1477591654551365,"16631"
"Lou Trivino","NYY","RP",670.0900268554688,62,-3.5875739406442353,-1.479718190977324,-1.1669817595850296,-2.2319424174801683,-3.8989504955366168,-12.365166804223374,7.205582160087141,-4.159584644136235,"15043"
"Dillon Tate","BAL","RP",631.5900268554688,70,-3.3487981929491792,-1.250158764485934,-1.2587120495835693,-2.4769449506782166,-4.094360356549197,-12.428974314246098,7.205582160087141,-4.223392154158957,"17796"
"Griffin Jax","MIN","RP",656.72998046875,70,-3.388857141754621,-1.5201206459115102,-2.2339057560697206,-1.7149010090403813,-3.5949268874000215,-12.452711440176254,7.205582160087141,-4.247129280089114,"20253"
"Steven Wilson","SDP","RP",999,61,-3.600200547971149,-1.7735542581373034,-1.9941772868993957,-1.4112034783586997,-3.754342975707465,-12.533478547074013,7.205582160087141,-4.3278963869868745,"20353"
"Nicholas Enright","MIA","RP",999,54,-3.995980582528737,-1.7735542581373034,-1.5781284372034503,-0.8138053751914293,-4.381682779426688,-12.54315143248761,7.205582160087141,-4.337569272400469,"sa3010299"
"Peter Strzelecki","MIL","RP",999,63,-3.6349984850527823,-1.525367729150524,-1.8721106315378002,-1.9089160454701166,-3.670724963532268,-12.612117854743493,7.205582160087141,-4.406535694656354,"21367"
"Seth Lugo","SDP","SP",495.9100036621094,139.229,0.3407656352271858,-1.7735542581373034,-5.313291107197032,-5.320995981613617,-0.5504871963590674,-12.617562908079831,7.205582160087141,-4.411980747992691,"12447"
"Josh Taylor","BOS","RP",999,42,-4.326148131568163,-1.7735542581373034,-0.4727074085069551,-1.2678703898108283,-4.785245264897743,-12.625525452920995,7.205582160087141,-4.419943292833853,"17359"
"Dane Dunning","TEX","SP",692.6400146484375,76.805,-2.8703448354335253,-1.7735542581373034,-1.6495915634158045,-2.8745656919226414,-3.4611593953718116,-12.629215744281085,7.205582160087141,-4.4236335841939445,"19409"
"Jason Foley","DET","RP",999,64,-3.6906150482957076,-0.22907841468563692,-1.4683156398694601,-2.840299744012857,-4.4181050471093455,-12.646413893973008,7.205582160087141,-4.440831733885869,"19531"
"Packy Naughton","STL","RP",999,42,-4.294131040567653,-1.7735542581373034,-0.26845918019990245,-1.0631839632199132,-5.260616464314795,-12.659944906439566,7.205582160087141,-4.454362746352425,"23292"
"Ryan Thompson","TBR","RP",999,54,-3.9030857373717205,-1.4731593564754255,-0.9282162010910906,-1.7159808574920594,-4.648401638171703,-12.668843790601999,7.205582160087141,-4.463261630514859,"16647"
"Robert Stephenson","PIT","RP",701.1799926757812,63,-3.6475498326751996,-1.4938852922664194,-2.217924721540327,-1.5179194626233676,-3.827427250315423,-12.704706559420735,7.205582160087141,-4.499124399333596,"13594"
"Jose Castillo","SDP","RP",999,48,-4.040173260198503,-1.7735542581373034,-0.49415955155883867,-1.8832278121046941,-4.517419363497367,-12.708534245496708,7.205582160087141,-4.502952085409567,"17169"
"Lucas Sims","CIN","RP",658.1799926757812,62,-3.7829837922803446,-0.3752094287828854,-2.907183945677304,-2.249825614522727,-3.4616540521533077,-12.776856833416568,7.205582160087141,-4.5712746733294285,"13470"
"Sam Moll","OAK","RP",999,56,-3.932773002948764,-1.7735542581373034,-0.354926754608202,-2.5030586721873407,-4.2321271350342515,-12.79643982291586,7.205582160087141,-4.5908576628287205,"14874"
"James Paxton","BOS","SP",516.27001953125,138.981,0.16031221634145618,-1.7735542581373034,-6.396834059041985,-4.765736730651345,-0.02375789660518275,-12.79957072809436,7.205582160087141,-4.5939885680072186,"11828"
"Ross Stripling","SFG","SP",303.04998779296875,143.863,0.23742402632704712,-1.7735542581373034,-6.373614774461932,-3.9022014678129815,-1.0035974784540296,-12.815543952539198,7.205582160087141,-4.609961792452057,"13273"
"Dany Jimenez","OAK","RP",999,60,-3.850475440943861,-0.9883298347152134,-1.3303752440072,-2.7222189432646924,-3.929292104246742,-12.820691567177708,7.205582160087141,-4.615109407090569,"21170"
"Gabe Speier","SEA","RP",999,36,-4.596189537952292,-1.7735542581373034,-0.3236904529920484,-0.8102384614404792,-5.340985153540577,-12.844657864062698,7.205582160087141,-4.639075703975558,"17170"
"JT Chargois","MIA","RP",731.0499877929688,61,-3.740745179080882,-1.2239233952033484,-1.525021424817726,-2.2811894278379747,-4.100088995805866,-12.870968422745797,7.205582160087141,-4.665386262658657,"13767"
"Mike Baumann","BAL","RP",750.8200073242188,47.0695,-4.116157608134836,-1.7735542581373034,-0.7057665589142799,-1.4560406983046172,-4.831675867586648,-12.883194991077685,7.205582160087141,-4.677612830990543,"20206"
"Josh Sborz","TEX","RP",748.6400146484375,48,-4.185452981049437,-1.7735542581373034,-0.9274231127394447,-1.723729417416776,-4.319668152998179,-12.92982792234114,7.205582160087141,-4.724245762253999,"18323"
"Andrew Nardi","MIA","RP",999,44,-4.318031014058735,-1.7735542581373034,-0.6276981433167018,-1.6059386924076327,-4.628802955085506,-12.954025063005878,7.205582160087141,-4.748442902918739,"25942"
"Victor Arano","WSN","RP",745,58,-3.8782837225653233,-1.487588792379603,-1.6034358935511874,-1.8303117498816739,-4.184905898787826,-12.984526057165613,7.205582160087141,-4.778943897078475,"15915"
"Zachary Greene","NYM","RP",999,40,-4.4259573724808545,-1.7735542581373034,-0.670828029248858,-1.241674549882927,-4.889574062246566,-13.001588271996509,7.205582160087141,-4.796006111909368,"sa1119415"
