last_name, first_name,player_id,year,attempts,avg_hit_angle,anglesweetspotpercent,max_hit_speed,avg_hit_speed,fbld,gb,max_distance,avg_distance,avg_hr_distance,ev95plus,ev95per-swing,ev95percent,barrels,brl_percent,brl_pa
Hampson, Garrett,641658,2019,215,13.1,30.2,107.2,85.8,89.2,84.2,436,156,397,56,10.6,26,8,3.7,2.4
Berti, Jon,542932,2019,184,5.2,32.1,111.9,86.9,92.1,84.3,451,140,400,70,14.4,38,7,3.8,2.4
Negrón, Kristopher,502117,2019,51,9.9,33.3,103.3,84.8,89.1,80.9,416,168,400,12,7.4,23.5,2,3.9,2.4
Fraley, Jake,641584,2019,26,31.4,26.9,106.1,83.4,88.3,83,374,187,,4,4.7,15.4,1,3.8,2.4
Brinson, Lewis,621446,2019,155,10,25.8,112.1,87,90.4,85.9,426,148,,51,10,32.9,6,3.9,2.4
Markakis, Nick,455976,2019,361,7.3,34.1,114.7,91.2,92.5,91,418,159,392,160,20.4,44.3,11,3,2.3
Lopes, Tim,621005,2019,83,8.7,39.8,103.7,85,90.4,80.4,397,167,397,20,8.4,24.1,3,3.6,2.3
Rogers, Jake,668670,2019,63,19.7,27,103.1,83,89.4,74.8,408,190,395,13,5.5,20.6,3,4.8,2.3
Phegley, Josh,572033,2019,258,17.4,34.5,106.3,84.1,89.1,78.7,413,187,382,62,10.3,24,8,3.1,2.3
Valaika, Pat,642162,2019,45,20,31.1,110.1,88.8,91.1,88,414,192,414,14,7.9,31.1,2,4.4,2.3
Crawford, J.P.,641487,2019,268,12.4,34.7,108.6,85,87.3,84,427,158,384,66,9,24.6,9,3.4,2.3
Gamel, Ben,592325,2019,209,9.9,35.4,111.1,88.2,91.2,85.4,421,172,377,78,12.9,37.3,8,3.8,2.2
Nola, Austin,543592,2019,177,16.3,35.6,107.6,87.4,90.8,86.4,407,177,374,64,14.4,36.2,6,3.4,2.2
Wilkerson, Stevie,592859,2019,224,11.1,33.5,104.9,86.3,91,83.5,423,163,392,68,10.1,30.4,8,3.6,2.2
Arraez, Luis,650333,2019,300,11.4,41.7,102.2,87.1,89.2,85.3,402,175,388,68,10.9,22.7,8,2.7,2.2
Bourjos, Peter,488721,2019,30,20.9,23.3,109.8,85.1,88.8,79.6,387,204,,5,5.6,16.7,1,3.3,2.2
Demeritte, Travis,641513,2019,108,16.1,28.7,110.2,91.2,93.9,90.2,434,180,395,50,14,46.3,4,3.7,2.2
White, Tyler,643603,2019,165,12.4,30.9,111.4,86,89.2,83.3,418,175,386,49,9.5,29.7,6,3.6,2.2
Lucroy, Jonathan,518960,2019,245,12.5,31,108.3,86.9,90.2,85.6,434,165,418,77,14.5,31.4,7,2.9,2.1
Davis, Jaylin,664041,2019,31,1.1,32.3,106.8,87.9,86.1,88.7,416,121,416,12,13,38.7,1,3.2,2.1
Peterson, Dustin,640460,2019,30,11,23.3,105.9,84.5,89.3,80.6,370,133,,11,10.5,36.7,1,3.3,2.1
Rickard, Joey,572073,2019,118,17.6,32.2,103.4,84.7,88.7,81.6,427,172,371,25,6.8,21.2,4,3.4,2.1
Lagares, Juan,501571,2019,186,11.2,33.3,108.6,88.3,90.1,88,423,160,386,63,11.9,33.9,6,3.2,2.1
Schebler, Scott,594988,2019,54,7.2,18.5,108.4,86.5,91.9,84.9,403,134,384,13,6.8,24.1,2,3.7,2.1
Davis, Jonathan,641505,2019,61,11.6,34.4,105,84.6,90,77.7,411,179,396,14,7.9,23,2,3.3,2.1
Hernández, César,514917,2019,516,9.5,32,108.4,86,88.5,85.6,424,149,391,146,12.3,28.3,14,2.7,2.1
Rojas, Miguel,500743,2019,427,9.1,31.6,109.2,87.4,89.3,86.3,415,157,399,123,14,28.8,11,2.6,2.1
Williamson, Mac,607776,2019,84,8.8,28.6,110.6,85.4,89.7,84,444,144,401,28,9.7,33.3,3,3.6,2.1
Stassi, Max,545358,2019,85,12.4,21.2,106.4,89.3,93.8,89.3,366,144,366,34,13.4,40,3,3.5,2
Brault, Steven,643230,2019,41,5.9,29.3,105.4,85.1,85.9,86.5,441,135,441,10,11.1,24.4,1,2.4,2
Allen, Greg,656185,2019,183,9.2,26.8,105.9,87.3,90,86.1,439,151,394,56,11.9,30.6,5,2.7,2
Ruiz, Rio,547004,2019,285,11.3,33.7,107.8,88.4,93.3,85.1,427,161,388,104,14,36.5,8,2.8,1.9
Barnhart, Tucker,571466,2019,235,11.8,32.8,107.5,86.4,90.2,84.2,415,167,380,63,9.6,26.8,7,3,1.9
González, Erik,570481,2019,109,4.5,28.4,112.8,87.4,91.2,86.2,401,127,401,30,10.5,27.5,3,2.8,1.9
Rondón, José,602922,2019,106,8.1,33,110.9,87.3,90.4,85.9,385,149,378,34,11.1,32.1,3,2.8,1.9
Tilson, Charlie,605508,2019,106,4.9,29.2,107.9,86.9,89.8,85.6,404,141,404,33,11.4,31.1,3,2.8,1.9
Lorenzen, Michael,547179,2019,31,0.2,25.8,108.1,96.5,99.2,94.7,387,132,387,18,14.4,58.1,1,3.2,1.9
Iglesias, José,578428,2019,437,7.1,29.7,107.7,84.1,87.3,83.2,423,138,389,102,9.5,23.3,10,2.3,1.9
Murphy, Daniel,502517,2019,368,14.8,36.7,106.4,86.3,89.3,84.1,419,181,388,104,11.8,28.3,9,2.4,1.9
Díaz, Elias,553869,2019,251,9.2,29.5,113.9,88.1,89.3,89.8,398,150,393,86,13.2,34.3,6,2.4,1.8
Dubón, Mauricio,643289,2019,86,9.5,36,106.2,84.8,91,81.8,386,162,373,17,7.2,19.8,2,2.3,1.8
Fuentes, Joshua,658069,2019,35,7.4,40,103.2,84.5,87.7,80.3,409,176,390,8,6.3,22.9,1,2.9,1.8
Bemboom, Anthony,621532,2019,34,22.7,17.6,107,83.7,85.7,84.6,422,165,422,7,6.6,20.6,1,2.9,1.8
Cabrera, Melky,466320,2019,338,8.9,32.8,110.2,88.2,89.9,88.4,433,154,394,111,15.7,32.8,7,2.1,1.8
Hernández, Gorkys,491676,2019,38,11.5,34.2,106.8,80.5,86.7,77.6,375,171,,9,7.3,23.7,1,2.6,1.8
Heredia, Guillermo,628338,2019,147,12.9,32.7,108.3,86.6,88.3,88.2,433,163,391,51,11.8,34.7,4,2.7,1.7
Knizner, Andrew,668800,2019,39,7.3,17.9,108.2,88.1,93.4,87.4,414,132,391,13,12.4,33.3,1,2.6,1.7
Márquez, Germán,608566,2019,44,9.4,27.3,104.6,81.1,85.4,78.3,385,151,,6,6,13.6,1,2.3,1.7
Newman, Kevin,621028,2019,434,8.5,33.4,107.1,85.3,87.9,83.7,426,151,399,107,11.2,24.7,9,2.1,1.7
Herrera, Rosell,594011,2019,79,11.8,26.6,108.2,87.9,87.5,89.5,430,153,409,22,10.6,27.8,2,2.5,1.7
Grossman, Robbie,543257,2019,336,12.1,36,110.6,87.7,90,86.3,423,176,389,103,14.2,30.7,8,2.4,1.7
Matz, Steven,571927,2019,44,8.1,27.3,105.5,83.6,86.3,82.1,391,165,391,8,8.8,18.2,1,2.3,1.6
Wong, Kolten,543939,2019,406,12.6,28.6,107.7,86.1,89.3,85.1,432,168,396,102,10.7,25.1,9,2.2,1.6
Panik, Joe,605412,2019,397,12.8,34,106.2,86.8,89.6,85.3,414,174,390,102,13,25.7,8,2,1.6
Martin, Richie,621006,2019,206,9.4,29.6,107.1,83.2,88.4,81.3,410,141,391,52,8.1,25.2,5,2.4,1.6
Darvish, Yu,506433,2019,29,-2.3,13.8,108.8,89.4,88.9,89.6,336,100,,11,11.1,37.9,1,3.4,1.6
Kemp, Matt,461314,2019,42,13.6,35.7,104.7,87.3,92.6,81.5,349,187,349,12,9.6,28.6,1,2.4,1.6
Garcia, Greg,594824,2019,231,4.3,29,108.3,85.8,88.7,84,421,131,389,62,11.5,26.8,6,2.6,1.6
Trevino, Jose,624431,2019,96,8.3,29.2,107.5,86.8,89.5,85.8,391,163,383,34,14.6,35.4,2,2.1,1.6
Sogard, Eric,519299,2019,339,19.3,40.7,102.9,85.7,88.3,83.6,414,189,378,69,10.1,20.4,7,2.1,1.6
Wheeler, Zack,554430,2019,41,2,29.3,101.4,78.6,83.8,75.2,385,127,385,6,4.9,14.6,1,2.4,1.6
Starling, Bubba,605490,2019,131,12.1,36.6,106.9,81.8,87.3,76.4,406,170,376,23,6.8,17.6,3,2.3,1.5
Buehler, Walker,621111,2019,29,-6.3,20.7,104.8,88.1,90.3,87,409,124,409,9,7.9,31,1,3.4,1.5
Frazier, Adam,624428,2019,484,13.1,36.4,106.1,87.1,89.4,86,423,177,391,136,12.3,28.1,9,1.9,1.5
DeShields, Delino,592261,2019,267,13.5,34.1,104,86.9,90.9,84.2,394,170,384,65,9.3,24.3,6,2.2,1.5
Joseph, Corban,543377,2019,53,9.3,28.3,106.4,87.3,90.7,85.7,424,162,424,14,11.8,26.4,1,1.9,1.5
Gennett, Scooter,571697,2019,94,13.2,40.4,102.3,86.3,89.4,82.9,413,181,405,24,8.2,25.5,2,2.1,1.4
deGrom, Jacob,594798,2019,47,1.6,23.4,106,85.2,89.5,81.7,389,142,386,13,9.1,27.7,1,2.1,1.4
Simmons, Andrelton,592743,2019,361,9.5,18.8,108.8,87.8,89.6,88.8,410,136,386,119,17.9,33,6,1.7,1.4
Smith, Mallex,605480,2019,372,7.3,29,105.7,85.2,88.6,83.4,398,147,378,74,7,19.9,8,2.2,1.4
Gallagher, Cam,595956,2019,100,12.8,38,105.3,86.3,88.7,84.9,378,179,364,24,9.8,24,2,2,1.4
Freeman, Mike,502273,2019,126,8.9,35.7,105.7,85.6,90.3,81.3,389,151,382,35,9.4,27.8,3,2.4,1.4
Allen, Austin,664119,2019,44,9.5,31.8,105.8,84.2,86.5,83.3,385,145,,7,5.4,15.9,1,2.3,1.4
Reyes, Victor,622682,2019,214,9.2,37.9,109.1,87.6,88.9,86.5,385,168,371,67,10.7,31.3,4,1.9,1.4
Hundley, Nick,460026,2019,52,16.1,26.9,108.6,84.6,88.9,80.9,373,166,364,14,10.4,26.9,1,1.9,1.4
Wynns, Austin,642851,2019,57,6.2,24.6,106,87,89.9,85.5,413,140,413,13,10.3,22.8,1,1.8,1.4
Mullins, Cedric,656775,2019,53,14.9,18.9,110.3,84.2,88,83.1,396,135,,9,6.7,17,1,1.9,1.4
Inciarte, Ender,542255,2019,159,9.7,35.2,103.3,83,86.1,80.3,414,151,375,28,6.3,17.6,3,1.9,1.3
Hernández, Marco,593523,2019,107,6.4,26.2,108.6,87,88.6,87.2,395,151,371,24,7.2,22.4,2,1.9,1.3
Strasburg, Stephen,544931,2019,52,-3.9,26.9,104.7,88,92.9,85.3,420,120,420,15,10.5,28.8,1,1.9,1.3
Hoerner, Nico,663538,2019,68,3.9,36.8,103.4,85.6,87.2,85.1,411,159,398,16,9.4,23.5,1,1.5,1.2
Duffy, Matt,622110,2019,119,5.5,27.7,105.2,87,90.6,85.2,384,132,384,40,15.1,33.6,2,1.7,1.2
Heineman, Scott,595981,2019,55,10.7,32.7,109.6,87.4,90.3,86.9,406,172,379,20,12,36.4,1,1.8,1.2
Núñez, Eduardo,456488,2019,143,5.9,23.1,109.6,88.1,93.1,88.6,410,127,409,46,14.6,32.2,2,1.4,1.1
Wendle, Joey,621563,2019,194,11.6,31.4,108.2,87.4,88.8,87.1,430,164,381,63,13.2,32.5,3,1.5,1.1
Dyson, Jarrod,502481,2019,317,9.6,29.3,105.5,83.9,88.4,81.2,403,144,389,69,9.6,21.8,5,1.6,1.1
Muñoz, Yairo,622168,2019,136,6.2,27.9,107.9,84.7,87.8,83.6,404,130,384,34,8.7,25,2,1.5,1.1
Jay, Jon,445055,2019,141,5.8,36.2,103.5,83.1,86.4,80.2,412,152,,18,5.1,12.8,2,1.4,1.1
Kemp, Tony,643393,2019,203,14.6,27.6,101.4,86.2,89.7,82.9,408,182,362,31,6.6,15.3,3,1.5,1.1
Kinsler, Ian,435079,2019,205,17.3,33.7,103.5,84.3,87.8,83.1,408,166,375,48,9.3,23.4,3,1.5,1.1
León, Sandy,506702,2019,130,21.5,32.3,108.6,85.3,89.3,80.8,400,178,382,32,9.4,24.6,2,1.5,1
Holt, Brock,571788,2019,206,11.2,31.1,103,87.5,89.4,86.4,406,160,388,63,12.3,30.6,3,1.5,1
Lopez, Nicky,670032,2019,332,3.1,22.3,105.4,85.1,86.1,85.3,393,119,393,64,8.5,19.3,4,1.2,1
Daza, Yonathan,602074,2019,77,4.8,24.7,103.8,84.5,86.9,83.5,416,119,,16,8.3,20.8,1,1.3,1
Cozart, Zack,446359,2019,84,21.6,31,104.2,85.9,88.8,84.9,383,187,,18,10.7,21.4,1,1.2,0.9
Martini, Nick,605361,2019,68,5.7,29.4,106.6,87.6,90.5,86,376,141,376,22,11.6,32.4,1,1.5,0.9
Castro, Willi,650489,2019,68,18.1,35.3,112,84.7,86.1,83.3,354,186,354,17,7.5,25,1,1.5,0.9
Kiner-Falefa, Isiah,643396,2019,155,6.8,29.7,104.9,87.2,88.9,87.2,397,146,397,52,14.3,33.5,2,1.3,0.9
Robertson, Daniel,621002,2019,148,5.8,25,107.7,87.7,90.7,86,391,144,376,50,11.3,33.8,2,1.4,0.8
Mathis, Jeff,425772,2019,142,16.9,29.6,105.5,86.1,90,84,412,177,399,37,7.6,26.1,2,1.4,0.8
Locastro, Tim,641796,2019,170,13.6,28.8,107.6,84.4,87.5,84.4,390,149,390,33,7.6,19.4,2,1.2,0.8
Straw, Myles,664702,2019,85,9,38.8,102.8,84.7,87.6,83,386,151,,14,6.9,16.5,1,1.2,0.8
Holaday, Bryan,592407,2019,96,11.4,33.3,104.8,88.2,93.3,86.1,386,153,381,33,14.8,34.4,1,1,0.8
Sánchez, Yolmer,570560,2019,389,14.2,32.1,107.5,87.1,88.8,86.9,359,169,354,105,9.7,27,4,1,0.7
Viloria, Meibrys,650619,2019,94,4.9,18.1,108.7,87.5,90,86.4,343,143,343,26,9.8,27.7,1,1.1,0.7
Goins, Ryan,572365,2019,101,7.8,27.7,105.5,87.4,91.3,85.5,388,146,388,33,12.3,32.7,1,1,0.6
Zobrist, Ben,450314,2019,128,5.3,25,105.1,85.8,88.7,85,386,133,386,30,12.2,23.4,1,0.8,0.6
Prado, Martín,445988,2019,207,8.3,31.9,107,87,88.9,86.5,381,158,381,59,13.4,28.5,1,0.5,0.4
Peraza, José,606299,2019,320,17.3,32.5,109.4,85,87.5,85.2,432,178,384,78,10.6,24.4,1,0.3,0.2
Fletcher, David,664058,2019,534,9.9,37.5,104.5,83.8,86.5,82.8,413,164,375,90,9.5,16.9,1,0.2,0.2
Smith, Caleb,592761,2019,33,4.5,21.2,104.6,91.6,91.3,91.9,379,143,,12,16.7,36.4,,0,0
DeSclafani, Anthony,543101,2019,29,-7.2,13.8,105.8,89.5,89.5,89.6,316,71,,8,9,27.6,,0,0
Rivera, Yadiel,592680,2019,40,1.6,17.5,108.5,89.3,94.4,87.3,402,120,,14,9.8,35,,0,0
Woodruff, Brandon,605540,2019,28,9.5,32.1,107.5,88.2,86.6,90.4,364,175,,7,8.5,25,,0,0
Samardzija, Jeff,502188,2019,26,-5,19.2,107.6,88.1,85.7,89.1,325,85,,6,5.7,23.1,,0,0
Sucre, Jesús,491696,2019,49,7.5,36.7,102.5,88,88,89.1,365,148,,13,10.3,26.5,,0,0
Wainwright, Adam,425794,2019,37,14.6,27,107.6,87.9,90.7,86.7,386,196,,8,6.6,21.6,,0,0
Williams, Mason,592863,2019,25,14.8,52,105.2,87.6,91.6,79.1,376,195,,8,13.1,32,,0,0
Scherzer, Max,453286,2019,34,-7.5,20.6,101.6,87.2,93.1,83.6,323,114,,7,6.8,20.6,,0,0
Joseph, Caleb,543376,2019,29,22,44.8,100.8,87,89.5,85.1,381,205,,7,9.9,24.1,,0,0
Arrieta, Jake,453562,2019,30,20.7,30,107.8,87,84.8,93.6,295,182,,8,10.3,26.7,,0,0
Sierra, Magneuris,642423,2019,33,4.6,24.2,104.4,86.9,84,89.4,368,123,,9,12,27.3,,0,0
Shuck, JB,543776,2019,38,-0.1,26.3,104,86.7,84.4,88.6,371,125,,11,10.7,28.9,,0,0
Ureña, Richard,620446,2019,54,9.8,27.8,103.4,86.7,92,83.8,384,141,,16,9,29.6,,0,0
Nola, Aaron,605400,2019,29,1.9,27.6,100.7,86.7,89.6,84.8,339,118,,6,9.4,20.7,,0,0
Tovar, Wilfredo,541600,2019,68,6.9,36.8,108.3,86.6,90.9,86.2,377,142,,20,11.6,29.4,,0,0
Elmore, Jake,518653,2019,39,13.1,43.6,101.1,86.6,86.3,87.2,355,191,,6,6.3,15.4,,0,0
Flaherty, Jack,656427,2019,47,6.7,31.9,107,86.5,89.7,82.8,381,170,,9,9.1,19.1,,0,0
Fried, Max,608331,2019,44,-3.5,22.7,103,86.5,92.1,82.9,385,113,,13,13.3,29.5,,0,0
Mendick, Danny,664901,2019,28,12.8,39.3,102.2,86.4,88,84.7,387,164,367,6,8.2,21.4,,0,0
Lester, Jon,452657,2019,28,4.9,28.6,102.4,86.3,90.3,84.1,376,150,376,6,7.6,21.4,,0,0
Hendricks, Kyle,543294,2019,32,5.4,15.6,104.4,86,90.5,87.1,369,125,,6,6.6,18.8,,0,0
Valera, Breyvic,591971,2019,40,17.2,37.5,100.6,85.9,88.5,85.6,389,186,389,12,12.9,30,,0,0
Kratz, Erik,456124,2019,35,21.2,20,108.7,85.7,88.9,86.5,365,147,365,10,10.2,28.6,,0,0
Wolters, Tony,547172,2019,299,10.1,37.5,103.4,85.3,88.2,83.1,361,168,361,59,8.6,19.7,,0,0
Stubbs, Garrett,596117,2019,28,12.9,28.6,103.1,84.8,87.1,86.1,369,142,,8,10.5,28.6,,0,0
Gray, Sonny,543243,2019,39,-12.3,5.1,101.5,84.8,89.7,84.3,302,51,,5,5.3,12.8,,0,0
Velasquez, Vince,592826,2019,25,-0.7,24,105.7,84.7,89.5,83.4,364,128,364,6,9.2,24,,0,0
Hamels, Cole,430935,2019,29,4,41.4,103.9,84.6,89.3,80.6,382,148,,6,7.1,20.7,,0,0
Butera, Drew,460077,2019,31,23.9,25.8,104.2,84.6,87.3,81.5,359,176,,6,7.2,19.4,,0,0
Kelly, Merrill,518876,2019,33,-8.8,9.1,96.9,84.5,88.7,82.5,370,112,,3,3.3,9.1,,0,0
Arteaga, Humberto,600858,2019,97,9.3,29.9,103.7,84.5,86.8,82.3,385,153,,21,7.3,21.6,,0,0
Williams, Trevor,592866,2019,25,-0.9,28,95.1,84.4,86.1,83.8,281,105,,1,1.8,4,,0,0
Strange-Gordon, Dee,543829,2019,341,5.8,28.2,102.5,84.2,87,83,367,133,361,63,8,18.5,,0,0
Teheran, Julio,527054,2019,36,10.8,19.4,102.2,84.2,85.4,85.1,371,150,,10,9.8,27.8,,0,0
Paddack, Chris,663978,2019,27,-7.9,22.2,104.4,84,89,82.2,297,83,,5,7.4,18.5,,0,0
Difo, Wilmer,594694,2019,103,10.1,34,102.2,83.9,87,83.1,380,150,375,20,6.8,19.4,,0,0
Andújar, Miguel,609280,2019,37,13.6,16.2,105.5,83.6,92,79.8,383,150,,9,9.6,24.3,,0,0
Hudson, Dakota,641712,2019,34,-10.9,17.6,105,83.5,85.8,82.7,316,99,,4,4.7,11.8,,0,0
Gore, Terrance,605253,2019,33,6.5,24.2,99.3,83.5,83.7,86.6,367,155,,4,4.3,12.1,,0,0
Kershaw, Clayton,477132,2019,48,5.7,6.3,104.4,83.4,88.3,81.1,331,120,,5,4.4,10.4,,0,0
Bishop, Braden,623323,2019,36,13,19.4,105.5,83.1,88.3,83.7,344,126,,5,4.4,13.9,,0,0
Maeda, Kenta,628317,2019,48,7.8,16.7,104.2,82.8,79.1,85.4,280,112,,4,3.6,8.3,,0,0
Davies, Zach,605200,2019,29,15.5,27.6,97.9,82.6,86.8,77.6,310,158,,2,2.4,6.9,,0,0
Hanson, Alen,593700,2019,27,8.1,22.2,99.5,82,88,79.6,334,132,,6,5.6,22.2,,0,0
Skole, Matt,605474,2019,42,17.5,33.3,109.7,82,83.4,82.9,370,178,,6,4.2,14.3,,0,0
Corbin, Patrick,571578,2019,42,-5.8,16.7,100.8,81.9,86.2,81.4,352,100,,5,4.6,11.9,,0,0
Eflin, Zach,621107,2019,25,15.1,24,103.2,81.9,85.7,80.5,381,173,,4,4,16,,0,0
Mikolas, Miles,571945,2019,35,5,20,108.3,81.6,83.3,83.4,363,114,,8,6.5,22.9,,0,0
Quintana, José,500779,2019,36,-8.6,11.1,103.2,81.4,81.7,81.4,303,66,,4,4.1,11.1,,0,0
Hamilton, Billy,571740,2019,234,15.2,32.5,99.9,80.7,83.6,81.1,375,161,,17,2.6,7.3,,0,0
Ray, Robbie,592662,2019,32,-13.9,12.5,105.2,79.5,85.9,77.9,340,80,,2,2,6.3,,0,0
Castillo, Luis,622491,2019,34,14.8,23.5,102.8,79.3,83.7,77.1,343,146,,2,1.9,5.9,,0,0
Soroka, Mike,647336,2019,37,-8,13.5,99.2,79.1,81,78.5,283,71,,4,4.1,10.8,,0,0
Sánchez, Aníbal,434671,2019,32,-1.5,25,94.3,78.6,78.3,78.7,304,89,,,0,0,,0,0
Wilson, Bobby,435064,2019,34,21.6,29.4,99.4,78.2,85.1,75.3,362,136,,1,0.9,2.9,,0,0
Gray, Jon,592351,2019,34,1.5,11.8,105.7,77.2,84.9,74.8,276,75,,3,3.6,8.8,,0,0
