,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
44,11,Brewbi...,Whit Merrifield,18.1,2.6,5.2,0.3,2.3,1.3,3.1,1.0,0.2,0.286,0.337,0.402,390.0,TOR,2B,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43,0,0,43,0,35,5,0,0,0.0,h,0.18088357877188166,,,-0.5624369752501244,-1.6189804366223266,-0.7913684007837943,1.38492759026699,0.36687337653245017,-1.2209848458568053,,,,,,0.0,-1.2209848458568053,"['2B', 'OF', 'MI', 'DH']"
45,12,Brewbi...,Leody Taveras,13.2,2.1,3.8,0.4,2.0,1.2,3.1,0.4,0.2,0.285,0.349,0.453,581.0,TEX,CF,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,61,5,0,0,0.0,h,0.13964990275076472,,,-1.2572604315167257,-1.2959489209326298,-1.1731227102009052,-0.09330038502851314,0.2832420261831175,-3.5363904214956565,,,,,,0.0,-3.5363904214956565,"['OF', 'DH']"
46,13,Brewbi...,Taylor Walls,17.9,2.5,3.6,0.5,1.8,2.1,4.6,1.0,0.1,0.203,0.288,0.35,602.0,TB,SS,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30,31,11,41,31,0,5,0,0,0.0,h,-1.3636565712697961,,,-0.7014016665034447,-0.9729174052429331,-1.4276255831456457,1.38492759026699,-2.765808229410075,-4.482825294035109,,,,,,0.0,-4.482825294035109,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
47,14,Brewbi...,Joey Votto,15.1,2.0,3.6,0.8,2.8,1.9,3.9,0.0,0.0,0.241,0.346,0.463,605.0,CIN,1B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,4,0,5,0,0,0.0,h,-0.5872186718532917,,,-1.3962251227700462,-0.0038228581738424423,-0.15511121842194261,-1.0787857018921818,-1.191014122832074,-3.824959024090087,,,,,,0.0,-3.824959024090087,['DH']
48,15,Brewbi...,Randal Grichuk,15.6,2.2,4.2,0.4,2.2,1.0,4.1,0.1,0.0,0.272,0.324,0.429,635.0,COL,RF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,5,0,0,0.0,h,-0.12586829674909605,,,-1.1182957402634053,-1.2959489209326298,-0.9186198372561643,-0.8324143726762646,-0.2552897689235017,-4.420568640051966,,,,,,0.0,-4.420568640051966,"['OF', 'DH']"
49,16,Brewbi...,Yoan Moncada,6.6,0.8,1.6,0.2,0.8,0.6,1.6,0.0,0.0,0.25,0.319,0.424,827.0,CHW,3B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36,0,0,36,0,5,0,0,0.0,h,-0.23017504862461746,,,-3.0638014178098896,-1.9420119523120238,-2.7001399478693493,-1.0787857018921818,-0.4668477805214778,-9.251586800404922,,,,,,0.0,-9.251586800404922,"['3B', 'CI', 'DH']"
50,17,Brewbi...,Tyler O'Neill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,STL,LF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,28,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.74154586368414,-2.0300452365503503,-0.5128225940683706,2.563261198610755e-15,4.1916037751850784e-15,-4.284413694302854,-4.284413694302854,"['OF', 'P']"
51,18,Brewbi...,Vaughn Grissom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,ATL,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,19,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.74154586368414,-2.0300452365503503,-0.5128225940683706,2.563261198610755e-15,4.1916037751850784e-15,-4.284413694302854,-4.284413694302854,"['SS', 'MI', 'P']"
52,0,Brewbi...,Taj Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TB,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,11.0,2.0,2.0,0.5,0.0,0.8,0.6,0.0,0.0,0.0,12.7,2.7,8.3,2.99,0.99,0.0,3.6544444444444446,0,0,0,0,0,0,0,0,0,10,0,5.0,p,,5.517912139087223,2.399099658491144,,,,,,0.0,2.074102360267041,2.055723331284266,-0.5128225940683706,1.7748230925964434,2.4682252369922306,7.86005142707161,7.86005142707161,"['SP', 'P']"
53,1,Brewbi...,Julio Teheran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,MIL,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,11.2,2.0,2.0,1.0,0.0,0.6,0.6,0.0,0.0,0.0,9.7,3.2,8.5,2.83,1.0,0.0,3.5217777777777775,0,0,0,0,0,0,0,0,0,6,0,5.0,p,,7.410237814343354,1.9427196522818928,,,,,,0.0,1.1201903042792456,1.0905811499060103,-0.5128225940683706,2.383485068811474,1.9986954927827738,6.080129421711133,6.080129421711133,"['SP', 'P']"
54,2,Brewbi...,Aaron Nola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,PHI,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,6.2,1.0,1.0,0.6,0.0,0.4,0.3,0.0,0.0,0.0,6.5,1.4,5.2,3.31,0.99,0.0,2.2802222222222226,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,1.1260959329400713,0.9522198075131909,,,,,,0.0,0.16627824829145055,0.06109615643587083,-0.5128225940683706,0.3622060329854399,0.9796562438536249,1.0564140874980157,1.0564140874980157,"['SP', 'P']"
55,3,Brewbi...,Max Scherzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,NYM,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.6,0.0,0.4,0.2,0.0,0.0,0.0,6.4,1.5,5.0,3.48,1.15,0.0,2.010666666666667,0,0,0,0,0,0,0,0,0,13,0,5.0,p,,0.06046755665941461,-0.1658801614405494,,,,,,0.0,0.16627824829145055,0.028924750389929078,-0.5128225940683706,0.019449243338220266,-0.17065968866062017,-0.4688300407093908,-0.4688300407093908,"['SP', 'P']"
56,4,Brewbi...,Logan Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,SF,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,6.2,1.0,1.0,0.7,0.0,0.4,0.3,0.0,0.0,0.0,6.1,1.6,6.1,3.44,1.15,0.0,2.3697777777777778,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,0.3200959329400739,-0.14778019248680874,,,,,,0.0,0.16627824829145055,-0.06758946774789674,-0.5128225940683706,0.10295808256965774,-0.15203820288687134,-0.46321393384203036,-0.46321393384203036,"['SP', 'P']"
57,5,Brewbi...,Carlos Estevez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,LAA,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,2.1,3.0,0.0,0.0,0.0,0.1,0.1,1.6,0.1,0.1,3.2,1.3,2.2,3.27,1.48,1.7000000000000002,0.763,0,0,0,0,0,0,0,0,0,0,32,5.0,p,,0.46541959018937984,-0.9419900651971451,,,,,,0.0,-1.2645898356902423,-1.0005602430802105,2.3931721056523974,0.1497010854093703,-0.9691317506075662,-0.6914086383162511,-0.6914086383162511,"['RP', 'P']"
58,6,Brewbi...,Craig Kimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,PHI,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,2.0,2.6,0.0,0.0,0.0,0.1,0.1,1.4,0.2,0.1,3.4,1.0,1.6,4.05,1.3,1.5,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,33,5.0,p,,-1.116743247438686,-0.1638000620925193,,,,,,0.0,-1.2645898356902423,-0.936217430988327,2.051290376273483,-0.3591977643165544,-0.16851965513258907,-0.6772343098542298,-0.6772343098542298,"['RP', 'P']"
59,7,Brewbi...,Alexis Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,CIN,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,2.0,2.8,0.0,0.0,0.0,0.1,0.1,1.0,0.1,0.1,4.5,1.5,1.3,2.71,1.42,1.1,0.6022222222222222,0,0,0,0,0,0,0,0,0,0,34,5.0,p,,1.5632567525613137,-0.363800062092519,,,,,,0.0,-1.2645898356902423,-0.5823319644829664,1.3675269175156555,0.502817753194982,-0.37428228181267914,-0.3508594112752503,-0.3508594112752503,"['RP', 'P']"
60,8,Brewbi...,MacKenzie Gore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,WAS,SP,Brewbirds,0.0,0.0,1.0,0.0,1.0,6.0,1.0,1.0,0.4,0.0,0.2,0.3,0.0,0.0,0.0,6.4,1.9,5.2,3.6,1.18,0.0,2.4000000000000004,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,-0.6502297423160606,0.20859981372244274,,,,,,0.0,-0.7876338076963447,0.028924750389929078,-0.5128225940683706,-0.20914482381491234,0.214610227982541,-1.2660662472071575,-1.2660662472071575,"['SP', 'P']"
61,9,Brewbi...,Lance Lynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,CHW,SP,Brewbirds,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.4,0.0,0.3,0.4,0.0,0.0,0.0,6.7,1.5,5.4,4.15,1.15,0.0,2.766666666666667,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,-3.9502297423160613,0.40859981372244203,,,,,,0.0,-0.31067777970244725,0.1254389685277546,-0.5128225940683706,-1.2705818416462822,0.4203728546626305,-1.5482703922267151,-1.5482703922267151,"['SP', 'P']"
62,10,Brewbi...,Jose Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,PHI,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.8,2.9,0.9,1.5,3.06,1.18,1.1,0.68,0,0,0,0,0,0,0,0,0,0,22,5.0,p,,0.8632567525613135,0.036199937907480884,,,,,,0.0,-1.2645898356902423,-1.0970744612180363,1.3675269175156555,0.27766444638226717,0.03724297154750138,-0.6792299614628546,-0.6792299614628546,"['RP', 'P']"
63,11,Brewbi...,Andres Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,SEA,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,2.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,2.9,0.6,1.3,1.88,0.91,1.0,0.41777777777777775,0,0,0,0,0,0,0,0,0,0,10,5.0,p,,3.223256752561314,0.5361999379074809,,,,,,0.0,-1.74154586368414,-1.0970744612180363,1.1965860528261985,1.036752737922277,0.5516495382477271,-0.053631995905973895,-0.053631995905973895,"['RP', 'P']"
64,12,Brewbi...,Scott Barlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,KC,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,2.0,2.6,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.1,4.0,1.3,2.5,4.84,1.88,0.9,1.0755555555555556,0,0,0,0,0,0,0,0,0,0,27,5.0,p,,-2.696743247438686,-1.363800062092519,,,,,,0.0,-1.74154586368414,-0.7431889947126757,1.0256451881367414,-0.8674009425509678,-1.4030954152131305,-3.7295860280241726,-3.7295860280241726,"['RP', 'P']"
65,13,Brewbi...,Hunter Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,CIN,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.74154586368414,-2.0300452365503503,-0.5128225940683706,2.563261198610755e-15,4.1916037751850784e-15,-4.284413694302854,-4.284413694302854,"['SP', 'P']"
66,0,Charme...,Jose Ramirez,22.9,4.3,7.5,1.4,5.0,3.0,2.5,0.8,0.3,0.326,0.403,0.613,19.0,CLE,3B,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63,0,0,63,0,5,0,0,0.0,h,1.14984717977216,,,1.79996277605632,1.934366235964338,2.644420383970205,0.8921849318351556,2.332153754384393,9.603088082210412,,,,,,0.0,9.603088082210412,"['3B', 'CI', 'DH']"
67,1,Charme...,Mookie Betts,23.4,5.3,6.9,1.3,4.1,3.1,4.0,0.6,0.2,0.294,0.381,0.546,35.0,LAD,RF,Charmer,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17,0,11,28,0,61,5,0,0,0.0,h,0.411197554876356,,,3.1896096885895227,1.6113347202746418,1.4991574557188716,0.3994422734033211,0.8340029338408208,7.5335470718271775,,,,,,0.0,7.5335470718271775,"['2B', 'SS', 'OF', 'MI', 'DH']"
68,2,Charme...,Pete Alonso,24.0,4.1,6.1,1.8,5.4,2.6,5.6,0.2,0.0,0.252,0.338,0.521,58.0,NYM,1B,Charmer,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,0,0,0,0,65,0,5,0,0,0.0,h,-0.5551819949986108,,,1.5220333935496793,3.226492298723126,3.153426129859687,-0.5860430434603475,-1.126036395774946,6.189872382897199,,,,,,0.0,6.189872382897199,"['1B', 'CI', 'DH']"
70,4,Charme...,Ketel Marte,21.0,3.6,5.7,0.8,2.6,2.1,4.0,0.3,0.1,0.274,0.348,0.47,310.0,ARI,2B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,69,0,0,69,0,2,5,0,0,0.0,h,-0.12328424562378348,,,0.8272099372830785,-0.0038228581738424423,-0.409614091366683,-0.3396717142444304,-0.25004872068732387,-0.1759474471892012,,,,,,0.0,-0.1759474471892012,"['2B', 'MI', 'DH']"
71,5,Charme...,Giancarlo Stanton,21.0,2.8,5.1,1.3,3.8,2.1,5.2,0.0,0.0,0.245,0.318,0.467,312.0,NYY,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,5,0,0,0.0,h,-0.723284245623784,,,-0.28450759274348414,1.6113347202746418,1.1174031463017609,-1.0787857018921818,-1.4669863079133976,-0.10154173597266114,,,,,,0.0,-0.10154173597266114,"['OF', 'DH']"
72,6,Charme...,Ryan Mountcastle,18.5,2.8,4.8,1.0,3.4,1.2,5.1,0.2,0.0,0.26,0.308,0.477,341.0,BAL,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,52,0,5,0,0,0.0,h,-0.33003612114476244,,,-0.28450759274348414,0.642240173205551,0.6083974004122795,-0.5860430434603475,-0.6693889349389328,-0.2893019975249339,,,,,,0.0,-0.2893019975249339,"['1B', 'CI', 'DH']"
73,7,Charme...,Ha-seong Kim,16.8,2.6,4.9,0.5,2.4,2.4,3.8,0.8,0.2,0.293,0.385,0.466,342.0,SD,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49,18,11,60,18,0,5,0,0,0.0,h,0.2413726035009729,,,-0.5624369752501244,-0.9729174052429331,-0.6641169643114239,0.8921849318351556,0.4895589895449144,-0.8177274234244114,,,,,,0.0,-0.8177274234244114,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
74,8,Charme...,Spencer Steer,18.2,2.6,5.0,0.6,2.9,1.8,3.9,0.5,0.1,0.274,0.351,0.449,400.0,CIN,3B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,22,0,0,74,6,5,0,0,0.0,h,-0.04684634620727923,,,-0.5624369752501244,-0.6498858895532363,-0.02785978194957215,0.15307094418740397,-0.0950151325397407,-1.1821268351052696,,,,,,0.0,-1.1821268351052696,"['3B', 'OF', '1B', 'CI', 'DH']"
75,9,Charme...,Matt McLain,19.0,3.0,5.3,0.5,2.5,1.4,4.6,0.5,0.2,0.279,0.339,0.436,405.0,CIN,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,0,28,35,0,0,5,0,0,0.0,h,0.03131425395943399,,,-0.006578210236843351,-0.9729174052429331,-0.5368655278390534,0.15307094418740397,0.06351248776529554,-1.2997777113661306,,,,,,0.0,-1.2997777113661306,"['2B', 'SS', 'MI', 'DH']"
76,10,Charme...,Royce Lewis,17.4,2.4,5.0,0.7,2.6,1.2,4.2,0.4,0.1,0.285,0.334,0.456,425.0,MIN,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20,1,1,20,0,5,0,0,0.0,h,0.17499305362600825,,,-0.8403663577567652,-0.32685437386353955,-0.409614091366683,-0.09330038502851314,0.35492604076826073,-1.3152091672472404,,,,,,0.0,-1.3152091672472404,"['3B', 'CI', 'DH']"
77,11,Charme...,Esteury Ruiz,17.0,2.0,4.3,0.2,2.0,1.1,3.9,1.6,0.3,0.255,0.313,0.355,466.0,OAK,LF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,75,5,0,0,0.0,h,-0.41408724645734907,,,-1.3962251227700462,-1.9420119523120238,-1.1731227102009052,2.863155565562493,-0.8398638910081586,-2.4880681107286406,,,,,,0.0,-2.4880681107286406,"['OF', 'DH']"
78,12,Charme...,Miguel Vargas,15.8,2.6,4.2,0.6,2.7,2.1,3.2,0.2,0.1,0.266,0.355,0.468,531.0,LAD,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,69,0,0,69,3,0,5,0,0,0.0,h,-0.18132814670741837,,,-0.5624369752501244,-0.6498858895532363,-0.2823626548943125,-0.5860430434603475,-0.367775062250503,-2.4485036254085237,,,,,,0.0,-2.4485036254085237,"['2B', 'MI', 'DH']"
79,13,Charme...,Seiya Suzuki,17.9,2.6,4.9,0.6,2.5,1.7,5.0,0.2,0.2,0.272,0.336,0.452,540.0,CHC,RF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,58,5,0,0,0.0,h,-0.06365657126979585,,,-0.5624369752501244,-0.6498858895532363,-0.5368655278390534,-0.5860430434603475,-0.1291101237535844,-2.464341559856346,,,,,,0.0,-2.464341559856346,"['OF', 'DH']"
80,14,Charme...,Jordan Westburg,11.7,1.9,3.2,0.4,1.7,0.9,2.6,0.3,0.1,0.278,0.337,0.456,654.0,BAL,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,0,0.0,h,-0.044401222561821996,,,-1.5351898140233666,-1.2959489209326298,-1.5548770196180162,-0.3396717142444304,-0.09005586109045378,-4.815743329908897,,,,,,0.0,-4.815743329908897,['DH']
81,15,Charme...,Shea Langeliers,13.8,1.7,3.2,0.6,2.2,1.2,4.4,0.0,0.0,0.234,0.304,0.434,691.0,OAK,DH,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,0,0,0,0,5,0,0,0.0,h,-0.6267296471242005,,,-1.813119196530007,-0.6498858895532363,-0.9186198372561643,-1.0787857018921818,-1.2711514410239553,-5.731562066255545,,,,,,0.0,-5.731562066255545,"['C', 'DH']"
82,16,Charme...,Rodolfo Castro,13.9,1.4,3.0,0.4,1.2,1.3,4.3,0.2,0.1,0.217,0.299,0.34,797.0,PIT,2B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34,8,31,65,8,0,5,0,0,0.0,h,-0.8544595721033619,,,-2.2300132702899678,-1.2959489209326298,-2.191134201979868,-0.5860430434603475,-1.7330399500961473,-8.03617938675896,,,,,,0.0,-8.03617938675896,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
83,17,Charme...,Bryan Reynolds,3.4,0.5,1.0,0.2,0.5,0.4,0.9,0.1,0.0,0.285,0.375,0.521,836.0,PIT,CF,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67,5,0,0,0.0,h,0.05718255070853029,,,-3.4806954915698505,-1.9420119523120238,-3.0818942572864603,-0.8324143726762646,0.11597932548445106,-9.221036748360149,,,,,,0.0,-9.221036748360149,"['OF', 'DH']"
84,18,Charme...,Anthony Rendon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,LAA,3B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38,0,0,38,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.74154586368414,-2.0300452365503503,-0.5128225940683706,2.563261198610755e-15,4.1916037751850784e-15,-4.284413694302854,-4.284413694302854,"['3B', 'CI', 'P']"
85,0,Charme...,Sonny Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,MIN,SP,Charmer,1.0,1.0,1.0,0.0,1.0,11.0,2.0,2.0,0.8,0.0,0.4,0.4,0.0,0.0,0.0,10.9,3.1,9.6,3.23,1.15,0.0,3.947777777777778,0,0,0,0,0,0,0,0,0,15,0,5.0,p,,2.877912139087222,0.6990996584911446,,,,,,0.0,0.16627824829145055,1.476638022457313,-0.5128225940683706,0.9256734783313476,0.7192429102114642,2.775010065223205,2.775010065223205,"['SP', 'P']"
86,1,Charme...,Ranger Suarez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,PHI,SP,Charmer,1.0,1.0,1.0,0.0,1.0,10.2,2.0,2.0,1.0,0.0,0.5,0.4,0.0,0.0,0.0,9.7,2.7,10.5,3.48,1.24,0.0,3.9439999999999995,0,0,0,0,0,0,0,0,0,8,0,5.0,p,,0.11860943806270541,-0.775380316671848,,,,,,0.0,0.6432342762853481,1.0905811499060103,-0.5128225940683706,0.0381504388557397,-0.797721453172194,0.4614218178065336,0.4614218178065336,"['SP', 'P']"
87,2,Charme...,Evan Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,LAD,RP,Charmer,1.0,1.0,1.0,0.0,1.0,2.0,2.3,0.0,0.0,0.0,0.1,0.1,1.6,0.2,0.1,2.7,0.5,1.2,1.75,0.86,1.7000000000000002,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,32,5.0,p,,3.4832567525613136,0.7361999379074808,,,,,,0.0,-1.2645898356902423,-1.16141727330992,2.3931721056523974,1.1203811090241425,0.7574121649278174,1.8449582706041951,1.8449582706041951,"['RP', 'P']"
88,3,Charme...,Shohei Ohtani,18.4,3.4,5.6,1.5,4.3,2.1,4.4,0.6,0.3,0.303,0.376,0.626,68.0,LAA,DH,Charmer,0.0,1.0,1.0,0.0,1.0,6.1,1.0,1.0,0.7,0.0,0.5,0.2,0.0,0.0,0.0,8.6,1.5,4.6,2.58,0.98,0.0,1.7486666666666666,0,0,0,0,0,0,0,0,77,15,0,5.0,p,0.497693803834399,5.560933095312006,1.330409810617816,0.5492805547764377,2.257397751654035,1.7536603286636125,0.3994422734033211,1.0094371613593316,5.969218069856738,0.6432342762853481,0.7366956834006498,-0.5128225940683706,1.7886606791053792,1.3687430859684204,4.024511130691427,4.024511130691427,"['DH', 'SP', 'P']"
