,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
44,11,Brewbi...,Jake Fraley,6.6,1.0,1.8,0.3,1.2,0.7,1.5,0.3,0.1,0.274,0.35,0.464,521.0,CIN,LF,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,62,5,0,0,0.0,h,-0.018323863636363402,,,-1.3869334512460454,-0.5043633871746414,-0.6262615830260052,0.4538511774154076,-0.07462770291310249,-2.138334946944387,,,,,,0.0,-2.138334946944387,"['OF', 'DH']"
45,12,Brewbi...,Taylor Walls,8.8,1.4,1.7,0.2,1.0,1.3,2.2,0.6,0.1,0.196,0.301,0.324,532.0,TB,SS,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,33,11,43,33,0,5,0,0,0.0,h,-0.7244318181818186,,,-0.1532926446114049,-1.1501013601482382,-1.2030365559491383,1.95778939277235,-2.950397557029666,-3.4990387249660975,,,,,,0.0,-3.4990387249660975,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
46,13,Brewbi...,Leody Taveras,5.8,1.0,1.6,0.3,0.9,0.4,1.4,0.2,0.1,0.274,0.324,0.475,594.0,TEX,CF,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69,5,0,0,0.0,h,0.0020790289256200634,,,-1.3869334512460454,-0.5043633871746414,-1.4914240424107048,-0.04746156103690645,0.008467272846378222,-3.42171516902192,,,,,,0.0,-3.42171516902192,"['OF', 'DH']"
47,14,Brewbi...,Randal Grichuk,7.7,1.1,2.1,0.2,1.1,0.5,2.1,0.0,0.0,0.267,0.319,0.425,609.0,COL,RF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,5,0,0,0.0,h,-0.021377840909091006,,,-1.0785232495873849,-1.1501013601482382,-0.9146490694875714,-1.0500870379415348,-0.08706565339862106,-4.280426370563351,,,,,,0.0,-4.280426370563351,"['OF', 'DH']"
48,15,Brewbi...,Joey Votto,7.0,0.9,1.5,0.3,1.2,0.9,2.1,0.0,0.0,0.213,0.322,0.405,684.0,CIN,1B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,8,0,5,0,0,0.0,h,-0.4285253099173554,,,-1.6953436529047055,-0.5043633871746414,-0.6262615830260052,-1.0500870379415348,-1.745257449733145,-5.621313110780031,,,,,,0.0,-5.621313110780031,"['1B', 'CI', 'DH']"
49,16,Brewbi...,Spencer Torkelson,9.6,1.1,2.1,0.3,1.0,0.9,2.8,0.1,0.0,0.223,0.297,0.38,693.0,DET,1B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,0,0,0,0,80,0,5,0,0,0.0,h,-0.5448347107438014,,,-1.0785232495873849,-0.5043633871746414,-1.2030365559491383,-0.5487742994892206,-2.218951403318994,-5.5536488955193795,,,,,,0.0,-5.5536488955193795,"['1B', 'CI', 'DH']"
50,17,Brewbi...,Trevor Story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,BOS,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3084799135195118,-1.8579475792161677,-0.6181923177464014,5.266624217033031e-16,2.2796478727767615e-15,-3.784619810482078,-3.784619810482078,['P']
51,18,Brewbi...,Vaughn Grissom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,ATL,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,19,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3084799135195118,-1.8579475792161677,-0.6181923177464014,5.266624217033031e-16,2.2796478727767615e-15,-3.784619810482078,-3.784619810482078,"['SS', 'MI', 'P']"
52,0,Brewbi...,Logan Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,SF,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,6.2,1.0,1.0,0.7,0.0,0.6,0.2,0.0,0.0,0.0,5.9,1.7,5.5,2.99,1.08,0.0,2.0597777777777777,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,3.7424206108650004,0.5612030776404735,,,,,,0.0,1.6732129904587485,0.7497479428133326,-0.6181923177464014,1.5309257301123047,0.7772535679730687,4.112947913611054,4.112947913611054,"['SP', 'P']"
53,1,Brewbi...,Taj Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,TB,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,5.1,1.0,1.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,6.2,1.1,4.7,3.24,1.09,0.0,1.836,0,0,0,0,0,0,0,0,0,12,0,5.0,p,,1.80344276055024,0.5842154348332915,,,,,,0.0,1.6732129904587485,0.8823426303741545,-0.6181923177464014,0.737740946834135,0.8091251621396409,3.4842294120602775,3.4842294120602775,"['SP', 'P']"
54,2,Brewbi...,Aaron Nola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,PHI,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.5,0.0,0.5,0.2,0.0,0.0,0.0,6.2,1.9,5.4,3.77,1.22,0.0,2.5133333333333336,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-1.058302634646779,0.21084168803916725,,,,,,0.0,1.1762641731290386,0.8823426303741545,-0.6181923177464014,-0.4329237416346726,0.29201096864064935,1.2995017127627686,1.2995017127627686,"['SP', 'P']"
55,3,Brewbi...,Max Scherzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,NYM,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.6,0.0,0.3,0.3,0.0,0.0,0.0,6.9,1.6,5.3,3.93,1.23,0.0,2.2706666666666666,0,0,0,0,0,0,0,0,0,14,0,5.0,p,,-1.7491956166938678,-0.39060387036605526,,,,,,0.0,0.18236653846961837,1.1917302346827394,-0.6181923177464014,-0.7155498686657106,-0.5409775248962552,-0.5006229381560092,-0.5006229381560092,"['SP', 'P']"
56,4,Brewbi...,Lance Lynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,CHW,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.4,0.0,0.2,0.5,0.0,0.0,0.0,6.7,1.6,5.7,4.68,1.21,0.0,3.1199999999999997,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-6.518302634646773,0.21084168803916725,,,,,,0.0,-0.31458227886009155,1.103333776308858,-0.6181923177464014,-2.666465974206216,0.29201096864064935,-2.2038958258632015,-2.2038958258632015,"['SP', 'P']"
57,5,Brewbi...,MacKenzie Gore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,WAS,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,6.2,2.2,5.0,4.29,1.27,0.0,2.478666666666667,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,-3.6211956166938677,-0.6906038703660551,,,,,,0.0,-0.31458227886009155,0.8823426303741545,-0.6181923177464014,-1.4813357769759548,-0.9564707388185434,-2.488238482026836,-2.488238482026836,"['SP', 'P']"
58,6,Brewbi...,Craig Kimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,PHI,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,1.6,0.5,0.7,3.72,1.21,0.7999999999999999,0.41333333333333333,0,0,0,0,0,0,0,0,0,0,36,5.0,p,,-0.12638377244112853,0.051806948006527964,,,,,,0.0,-1.3084799135195118,-1.1507759122251169,1.9734600912673579,-0.05170027349065376,0.0717514511024596,-0.4657445568654651,-0.4657445568654651,"['RP', 'P']"
59,7,Brewbi...,Alexis Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,CIN,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,1.9,0.7,0.6,2.6,1.28,0.6,0.2888888888888889,0,0,0,0,0,0,0,0,0,0,39,5.0,p,,0.9936162275588711,-0.0481930519934719,,,,,,0.0,-1.3084799135195118,-1.018181224664295,1.3255469890139182,0.40646223575479135,-0.06674628687163636,-0.6613982002867336,-0.6613982002867336,"['RP', 'P']"
60,8,Brewbi...,Carlos Estevez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,LAA,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,1.3,0.5,1.0,3.34,1.55,0.6,0.3711111111111111,0,0,0,0,0,0,0,0,0,0,35,5.0,p,,0.25361622755887137,-0.24819305199347208,,,,,,0.0,-1.3084799135195118,-1.283370599785939,1.3255469890139182,0.10374772071762225,-0.34374176281982893,-1.506297566393739,-1.506297566393739,"['RP', 'P']"
61,9,Brewbi...,Andres Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,SEA,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,1.3,0.2,0.6,2.25,0.81,0.4,0.25,0,0,0,0,0,0,0,0,0,0,15,5.0,p,,1.3436162275588712,0.4518069480065279,,,,,,0.0,-0.8115310961898017,-1.283370599785939,0.6776338867604784,0.549638019893993,0.6257424029988441,-0.24188738632242512,-0.24188738632242512,"['RP', 'P']"
62,10,Brewbi...,Jose Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,PHI,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,0.4,0.8,2.92,1.18,0.6000000000000001,0.3244444444444444,0,0,0,0,0,0,0,0,0,0,24,5.0,p,,0.6736162275588713,0.05180694800652774,,,,,,0.0,-1.3084799135195118,-1.2391723705989983,1.3255469890139187,0.2755586616846642,0.0717514511024593,-0.8747951823174682,-0.8747951823174682,"['RP', 'P']"
63,11,Brewbi...,Scott Barlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,KC,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,2.1,0.7,1.3,5.17,1.96,0.4,0.5744444444444444,0,0,0,0,0,0,0,0,0,0,30,5.0,p,,-1.5763837724411287,-0.7481930519934721,,,,,,0.0,-1.3084799135195118,-0.9297847662904134,0.6776338867604784,-0.6448570934959177,-1.0362304526903097,-3.241718339235674,-3.241718339235674,"['RP', 'P']"
64,12,Brewbi...,Julio Teheran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,MIL,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3084799135195118,-1.8579475792161677,-0.6181923177464014,5.266624217033031e-16,2.2796478727767615e-15,-3.784619810482078,-3.784619810482078,"['SP', 'P']"
65,13,Brewbi...,Hunter Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,CIN,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3084799135195118,-1.8579475792161677,-0.6181923177464014,5.266624217033031e-16,2.2796478727767615e-15,-3.784619810482078,-3.784619810482078,"['SP', 'P']"
66,0,Charme...,Jose Ramirez,11.0,1.9,3.4,0.6,2.2,1.5,1.2,0.4,0.1,0.309,0.388,0.576,371.0,CLE,3B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,69,0,0,69,0,5,0,0,0.0,h,0.3694602272727274,,,1.388758363681896,1.4328505317461493,2.257613281589662,0.9551639158677219,1.5047027540851292,7.539088846970559,,,,,,0.0,7.539088846970559,"['3B', 'CI', 'DH']"
67,1,Charme...,Giancarlo Stanton,10.3,1.7,2.9,0.8,2.4,1.1,2.3,0.0,0.0,0.276,0.351,0.539,410.0,NYY,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,10,5,0,0,0.0,h,0.0623127582644627,,,0.7719379603645758,2.7243264776933436,2.834388254512794,-1.0500870379415348,0.2537815224856793,5.534347177114858,,,,,,0.0,5.534347177114858,"['OF', 'DH']"
68,2,Charme...,Mookie Betts,11.5,2.1,3.0,0.7,1.5,1.3,2.5,0.3,0.1,0.263,0.345,0.505,416.0,LAD,RF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,0,15,34,0,64,5,0,0,0.0,h,-0.16829158057851235,,,2.005578766999217,2.0785885047197463,0.23890087635869484,0.4538511774154076,-0.6854020706236916,4.091517254869374,,,,,,0.0,4.091517254869374,"['2B', 'SS', 'OF', 'MI', 'DH']"
69,3,Charme...,Pete Alonso,10.4,1.6,2.4,0.8,2.1,1.1,2.5,0.1,0.0,0.231,0.317,0.496,432.0,NYM,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71,0,0,0,0,71,0,5,0,0,0.0,h,-0.46523760330578545,,,0.46352775870591606,2.7243264776933436,1.969225795128095,-0.5487742994892206,-1.8947758143434017,2.713529917694732,,,,,,0.0,2.713529917694732,"['1B', 'CI', 'DH']"
70,4,Charme...,Ketel Marte,10.8,1.8,3.0,0.5,1.5,1.0,2.5,0.2,0.0,0.276,0.342,0.497,438.0,ARI,2B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,75,0,0,75,0,2,5,0,0,0.0,h,0.024560950413222926,,,1.0803481620232362,0.7871125587725526,0.23890087635869484,-0.04746156103690645,0.10002952145223463,2.1589295575698118,,,,,,0.0,2.1589295575698118,"['2B', 'MI', 'DH']"
71,5,Charme...,Bryan Reynolds,10.6,1.6,3.1,0.4,1.6,1.0,2.5,0.2,0.0,0.292,0.361,0.485,444.0,PIT,CF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,68,5,0,0,0.0,h,0.17966167355371931,,,0.46352775870591606,0.14137458579895576,0.5272883628202617,-0.04746156103690645,0.7317091124947198,1.8164382587829468,,,,,,0.0,1.8164382587829468,"['OF', 'DH']"
72,6,Charme...,Ryan Mountcastle,8.7,1.3,2.2,0.5,1.7,0.5,2.4,0.1,0.0,0.255,0.299,0.476,482.0,BAL,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,52,0,5,0,0,0.0,h,-0.19688145661156975,,,-0.4617028462700647,0.7871125587725526,0.8156758492818279,-0.5487742994892206,-0.8018402202005825,-0.2095289579054873,,,,,,0.0,-0.2095289579054873,"['1B', 'CI', 'DH']"
73,7,Charme...,Esteury Ruiz,8.5,1.0,2.2,0.1,1.0,0.4,1.8,0.8,0.1,0.256,0.301,0.35,511.0,OAK,LF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,81,5,0,0,0.0,h,-0.14178073347107434,,,-1.3869334512460454,-1.7958393331218354,-1.2030365559491383,2.9604148696769785,-0.5774311938931765,-2.002825664533217,,,,,,0.0,-2.002825664533217,"['OF', 'DH']"
74,8,Charme...,Seiya Suzuki,8.8,1.3,2.5,0.3,1.3,0.9,2.4,0.1,0.1,0.281,0.353,0.452,518.0,CHC,RF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,61,5,0,0,0.0,h,0.07556818181818148,,,-0.4617028462700647,-0.5043633871746414,-0.3378740965644383,-0.5487742994892206,0.307766960850936,-1.544947668647429,,,,,,0.0,-1.544947668647429,"['OF', 'DH']"
76,10,Charme...,Matt McLain,8.7,1.3,2.3,0.2,1.2,0.7,2.3,0.2,0.1,0.266,0.329,0.426,536.0,CIN,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,34,42,0,0,5,0,0,0.0,h,-0.0968814566115701,,,-0.4617028462700647,-1.1501013601482382,-0.6262615830260052,-0.04746156103690645,-0.39456965546550865,-2.680097005946723,,,,,,0.0,-2.680097005946723,"['2B', 'SS', 'MI', 'DH']"
77,11,Charme...,Spencer Steer,8.2,1.1,2.1,0.3,1.3,0.9,2.0,0.2,0.1,0.261,0.346,0.439,537.0,CIN,3B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,0,24,0,0,79,8,5,0,0,0.0,h,-0.15912964876033042,,,-1.0785232495873849,-0.5043633871746414,-0.3378740965644383,-0.04746156103690645,-0.6480882191671397,-2.6163105135305105,,,,,,0.0,-2.6163105135305105,"['3B', 'OF', '1B', 'CI', 'DH']"
78,12,Charme...,Ha-seong Kim,8.4,1.0,2.2,0.2,1.1,0.8,2.4,0.3,0.1,0.259,0.329,0.396,573.0,SD,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56,18,11,67,18,0,5,0,0,0.0,h,-0.11423037190082619,,,-1.3869334512460454,-1.1501013601482382,-0.9146490694875714,0.4538511774154076,-0.4652266807394717,-3.4630593842059194,,,,,,0.0,-3.4630593842059194,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
79,13,Charme...,Shea Langeliers,7.0,0.9,1.7,0.3,1.2,0.5,2.1,0.0,0.0,0.241,0.295,0.463,623.0,OAK,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,0,0,0,0,0,0,5,0,0,0.0,h,-0.22852530991735542,,,-1.6953436529047055,-0.5043633871746414,-0.6262615830260052,-1.0500870379415348,-0.9307163202629946,-4.806771981309881,,,,,,0.0,-4.806771981309881,"['C', 'DH']"
80,14,Charme...,Miguel Vargas,7.7,0.9,1.7,0.3,1.0,0.9,2.0,0.1,0.1,0.226,0.31,0.4,667.0,LAD,1B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,74,0,0,74,4,0,5,0,0,0.0,h,-0.42137784090909114,,,-1.6953436529047055,-0.5043633871746414,-1.2030365559491383,-0.5487742994892206,-1.7161479123389227,-5.667665807856629,,,,,,0.0,-5.667665807856629,"['2B', 'MI', 'DH']"
81,15,Charme...,Jordan Westburg,5.5,0.8,1.5,0.1,0.8,0.4,1.2,0.1,0.0,0.272,0.329,0.432,695.0,BAL,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,3,0,4,3,0,5,0,0,0.0,h,-0.015269886363636243,,,-2.0037538545633655,-1.7958393331218354,-1.7798115288722713,-0.5487742994892206,-0.062189752427585746,-6.190368768474279,,,,,,0.0,-6.190368768474279,['DH']
82,16,Charme...,Anthony Rendon,8.2,0.9,1.8,0.2,1.0,1.0,1.6,0.1,0.0,0.225,0.321,0.329,732.0,LAA,3B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,0,0,42,0,5,0,0,0.0,h,-0.45912964876033047,,,-1.6953436529047055,-1.1501013601482382,-1.2030365559491383,-0.5487742994892206,-1.8698999133723655,-6.467155781863668,,,,,,0.0,-6.467155781863668,"['3B', 'CI', 'DH']"
83,17,Charme...,Royce Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,MIN,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,1,1,24,0,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3084799135195118,-1.8579475792161677,-0.6181923177464014,5.266624217033031e-16,2.2796478727767615e-15,-3.784619810482078,-3.784619810482078,"['3B', 'CI', 'P']"
84,0,Charme...,Joe Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MIN,SP,Charmer,1.0,1.0,1.0,0.0,1.0,6.1,1.0,1.0,0.7,0.0,0.5,0.3,0.0,0.0,0.0,6.5,1.3,4.7,3.13,0.94,0.0,2.1214444444444442,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,2.8280589881091167,1.63602238283982,,,,,,0.0,1.1762641731290386,1.0149373179349765,-0.6181923177464014,1.1568844663269717,2.26585399298306,4.995747632627646,4.995747632627646,"['SP', 'P']"
85,1,Charme...,Sonny Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,MIN,SP,Charmer,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.5,0.0,0.3,0.1,0.0,0.0,0.0,5.6,1.6,4.3,2.57,1.03,0.0,1.4848888888888887,0,0,0,0,0,0,0,0,0,17,0,5.0,p,,5.322804383306133,0.6093961296339447,,,,,,0.0,0.18236653846961837,0.6171532552525102,-0.6181923177464014,2.1774191182841007,0.8439998548447064,3.2027464491045343,3.2027464491045343,"['SP', 'P']"
86,2,Charme...,Eduardo Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,DET,SP,Charmer,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.6,0.0,0.3,0.4,0.0,0.0,0.0,5.7,1.7,5.0,3.16,1.12,0.0,2.106666666666667,0,0,0,0,0,0,0,0,0,11,0,5.0,p,,2.6016973653532247,0.8108416880391678,,,,,,0.0,0.18236653846961837,0.6613514844394511,-0.6181923177464014,1.0642858867924088,1.1229973964852271,2.412808988440304,2.412808988440304,"['SP', 'P']"
87,3,Charme...,Braxton Garrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,MIA,SP,Charmer,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,6.0,1.1,4.8,3.65,1.06,0.0,2.108888888888889,0,0,0,0,0,0,0,0,0,16,1,5.0,p,,-0.2931956166938683,0.6093961296339447,,,,,,0.0,-0.31458227886009155,0.7939461720002731,-0.6181923177464014,-0.11993860664663201,0.8439998548447064,0.5852328235918545,0.5852328235918545,"['SP', 'P']"
88,4,Charme...,Kodai Senga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,NYM,SP,Charmer,0.0,1.0,1.0,0.0,1.0,5.1,1.0,1.0,0.4,0.0,0.4,0.3,0.0,0.0,0.0,6.7,2.5,4.8,4.49,1.38,0.0,2.5443333333333333,0,0,0,0,0,0,0,0,0,15,0,5.0,p,,-4.57155723944976,-0.9157845651667076,,,,,,0.0,0.6793153557993286,1.103333776308858,-0.6181923177464014,-1.8701036928441805,-1.2683409074718002,-1.9739877859541957,-1.9739877859541957,"['SP', 'P']"
