,index,Avail,Player,AB,R,H,HR,RBI,BB,K,SB,CS,BA,OBP,SLG,Rank,Team,Pos,Owner,top_50,top_100,top_276,above_276,Start,IP,APP,GS,QS,CG,W,L,S,BS,HD,SO,BBa,Ha,ERA,WHIP,Sv+Hld,ER,C,1B,2B,3B,SS,MI,CI,OF,DH,SP,RP,P,type,zlgBA,zlgERA,zlgWHIP,zR,zHR,zRBI,zSB,zzlgBA,BIGAAh,zW,zSO,zSv+Hld,zzlgERA,zzlgWHIP,BIGAAp,z,all_pos
44,11,Brewbi...,Whit Merrifield,8.7,1.3,2.4,0.2,1.2,0.7,1.4,0.5,0.1,0.28,0.335,0.418,446.0,TOR,2B,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50,0,0,50,0,42,5,0,0,0.0,h,0.024752925877763676,,,-0.39028954332438826,-1.1969341865909366,-0.5639562405654157,1.5918683311156165,0.10475962285162718,-0.45455201651349686,,,,,,0.0,-0.45455201651349686,"['2B', 'OF', 'MI', 'DH']"
45,12,Brewbi...,Jake Fraley,6.8,1.1,1.9,0.3,1.3,0.8,1.6,0.3,0.1,0.273,0.354,0.467,464.0,CIN,LF,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,68,5,0,0,0.0,h,0.043485045513654175,,,-0.9982059748619143,-0.5423002787143388,-0.28363681510790023,0.526419824349124,0.18403791899965238,-1.113685325335377,,,,,,0.0,-1.113685325335377,"['OF', 'DH']"
46,13,Brewbi...,Joey Votto,7.2,1.0,1.7,0.4,1.4,0.9,2.2,0.0,0.0,0.232,0.334,0.466,528.0,CIN,1B,Brewbirds,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,0,0,13,0,5,0,0,0.0,h,-0.26572171651495435,,,-1.3021641906306776,0.11233362916225935,-0.003317389650385311,-1.0717529358006146,-1.1245905612556548,-3.3894914481750726,,,,,,0.0,-3.3894914481750726,"['1B', 'CI', 'DH']"
47,14,Brewbi...,Leody Taveras,5.8,0.9,1.6,0.3,0.9,0.4,1.3,0.2,0.1,0.275,0.325,0.473,545.0,TEX,CF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,74,5,0,0,0.0,h,0.016501950585175784,,,-1.6061224063994406,-0.5423002787143388,-1.4049145169379613,-0.006304429034122087,0.06983974856775116,-3.4898018825181114,,,,,,0.0,-3.4898018825181114,"['OF', 'DH']"
48,15,Brewbi...,Randal Grichuk,7.7,1.1,2.1,0.2,1.1,0.5,2.1,0.0,0.0,0.267,0.322,0.429,566.0,COL,RF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,5,0,0,0.0,h,-0.0022301690507151584,,,-0.9982059748619143,-1.1969341865909366,-0.8442756660229307,-1.0717529358006146,-0.009438547580275921,-4.120607310856672,,,,,,0.0,-4.120607310856672,"['OF', 'DH']"
49,16,Brewbi...,Spencer Torkelson,9.6,1.1,2.2,0.3,1.0,0.9,2.9,0.1,0.0,0.227,0.299,0.388,631.0,DET,1B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0,0,0,0,86,0,5,0,0,0.0,h,-0.42096228868660557,,,-0.9982059748619143,-0.5423002787143388,-1.1245950914804461,-0.5390286824173683,-1.7816015292633858,-4.985731556737454,,,,,,0.0,-4.985731556737454,"['1B', 'CI', 'DH']"
50,17,Brewbi...,Jo Adell,3.4,0.4,0.8,0.1,0.5,0.2,1.2,0.1,0.0,0.233,0.286,0.392,748.0,LAA,LF,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,5,0,0,0.0,h,-0.12825747724317282,,,-3.1259134852432555,-1.8515680944675348,-2.526192218768023,-0.5390286824173683,-0.5428127975758308,-8.585515278472013,,,,,,0.0,-8.585515278472013,['DH']
51,18,Brewbi...,Trevor Story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,BOS,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,['P']
52,19,Brewbi...,Vaughn Grissom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,ATL,2B,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,19,19,0,0,0,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['SS', 'MI', 'P']"
53,0,Brewbi...,Logan Webb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,SF,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.8,0.0,0.5,0.2,0.0,0.0,0.0,5.9,1.6,5.5,3.12,1.02,0.0,2.4266666666666667,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,2.928373369938221,1.6343857240905972,,,,,,0.0,1.4353919735635483,0.7468642890426963,-0.6228918966008542,1.1961369744554209,2.106204698065759,4.86170603852657,4.86170603852657,"['SP', 'P']"
54,1,Brewbi...,Taj Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,TB,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,5.1,1.0,1.0,0.2,0.0,0.5,0.2,0.0,0.0,0.0,6.1,1.1,4.5,3.23,1.04,0.0,1.8303333333333331,0,0,0,0,0,0,0,0,0,13,0,5.0,p,,1.572529169526419,0.7636238846945771,,,,,,0.0,1.4353919735635483,0.8381290956633842,-0.6228918966008542,0.642322561183484,0.9840689317045151,3.277020665514077,3.277020665514077,"['SP', 'P']"
55,2,Brewbi...,Max Scherzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,NYM,SP,Brewbirds,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.6,0.0,0.3,0.3,0.0,0.0,0.0,7.0,1.6,5.3,4.15,1.22,0.0,2.397777777777778,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,-3.1806369251887467,-0.411599176389843,,,,,,0.0,0.3097968288266655,1.2488207254564816,-0.6228918966008542,-1.2991777167461103,-0.5304207606895546,-0.893872819753372,-0.893872819753372,"['SP', 'P']"
56,3,Brewbi...,Lance Lynn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,CHW,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.5,0.0,0.2,0.5,0.0,0.0,0.0,6.7,1.6,5.5,4.46,1.17,0.0,2.973333333333333,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,-5.529965682910095,0.3866163349347973,,,,,,0.0,-0.2530007435417758,1.1119235155254492,-0.6228918966008542,-2.258795442105089,0.49822580372924147,-1.5245387629930285,-1.5245387629930285,"['SP', 'P']"
57,4,Brewbi...,Alexis Diaz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,CIN,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,1.7,0.6,0.6,2.36,1.2,0.7999999999999999,0.2622222222222222,0,0,0,0,0,0,0,0,0,0,41,5.0,p,,1.1783390528483175,0.047769389155799535,,,,,,0.0,-1.3785958882786586,-1.1696966499917572,2.0010778320752083,0.481309837067119,0.061559588034005915,-0.004345281094082602,-0.004345281094082602,"['RP', 'P']"
58,5,Brewbi...,MacKenzie Gore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,WAS,SP,Brewbirds,0.0,1.0,1.0,0.0,1.0,5.1,1.0,1.0,0.3,0.0,0.2,0.4,0.0,0.0,0.0,5.9,2.2,5.0,4.28,1.34,0.0,2.425333333333333,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,-3.7824708304735815,-0.8363761153054234,,,,,,0.0,-0.2530007435417758,0.7468642890426963,-0.6228918966008542,-1.5450055862323289,-1.0778234766988348,-2.7518574140310976,-2.7518574140310976,"['SP', 'P']"
59,6,Brewbi...,Craig Kimbrel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,PHI,RP,Brewbirds,0.0,1.0,1.0,0.0,1.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,1.7,0.5,0.8,3.84,1.27,0.7,0.42666666666666664,0,0,0,0,0,0,0,0,0,0,39,5.0,p,,-0.30166094715168246,-0.05223061084420055,,,,,,0.0,-1.3785958882786586,-1.1696966499917572,1.6730816159907,-0.1232178301925267,-0.06730868749120354,-1.065737439963446,-1.065737439963446,"['RP', 'P']"
60,7,Brewbi...,Carlos Estevez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,LAA,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,1.3,0.5,1.0,3.15,1.5,0.6,0.35,0,0,0,0,0,0,0,0,0,0,36,5.0,p,,0.3883390528483175,-0.2522306108442005,,,,,,0.0,-1.3785958882786586,-1.3522262632331339,1.3450853999061925,0.15862277143528108,-0.32504523854162215,-1.552159218711941,-1.552159218711941,"['RP', 'P']"
61,8,Brewbi...,Andres Munoz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,SEA,RP,Brewbirds,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,1.3,0.2,0.6,2.33,0.83,0.4,0.2588888888888889,0,0,0,0,0,0,0,0,0,0,17,5.0,p,,1.2083390528483173,0.44776938915579945,,,,,,0.0,-0.8157983159102172,-1.3522262632331339,0.689092967737177,0.4935637762683279,0.5770326901348432,-0.40833514500300283,-0.40833514500300283,"['RP', 'P']"
62,9,Brewbi...,Scott Barlow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,KC,RP,Brewbirds,0.0,0.0,1.0,0.0,0.0,1.0,1.3,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.1,2.0,0.7,1.3,5.19,1.98,0.4,0.5766666666666667,0,0,0,0,0,0,0,0,0,0,32,5.0,p,,-1.651660947151682,-0.7522306108442005,,,,,,0.0,-1.3785958882786586,-1.032799440060725,0.689092967737177,-0.6746450942469332,-0.9693866161676689,-3.366334071016809,-3.366334071016809,"['RP', 'P']"
63,10,Brewbi...,Julio Teheran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,MIL,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,8,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['SP', 'P']"
64,11,Brewbi...,Aaron Nola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,PHI,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['SP', 'P']"
65,12,Brewbi...,Hunter Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,CIN,SP,Brewbirds,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,14,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['SP', 'P']"
66,0,Charme...,Jose Ramirez,11.1,1.9,3.4,0.6,2.1,1.4,1.2,0.4,0.1,0.307,0.386,0.571,355.0,CLE,3B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,73,0,0,73,0,5,0,0,0.0,h,0.36951235370611224,,,1.4334597512881897,1.421601444915455,1.9589185885522222,1.0591440777323704,1.5638545117627514,7.436978374250989,,,,,,0.0,7.436978374250989,"['3B', 'CI', 'DH']"
67,1,Charme...,Mookie Betts,11.4,2.2,3.0,0.7,1.5,1.3,2.4,0.3,0.1,0.267,0.35,0.523,371.0,LAD,RF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,0,16,38,0,67,5,0,0,0.0,h,-0.11239271781534432,,,2.34533439859448,2.0762353527920525,0.27700203580713023,0.526419824349124,-0.4756697768881577,4.749321834654628,,,,,,0.0,4.749321834654628,"['2B', 'SS', 'OF', 'MI', 'DH']"
68,2,Charme...,Giancarlo Stanton,10.7,1.7,2.8,0.8,2.5,1.0,2.6,0.0,0.0,0.259,0.327,0.519,373.0,NYY,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,5,0,0,0.0,h,-0.12128088426527928,,,0.8255433197506638,2.7308692606686513,3.080196290382283,-1.0717529358006146,-0.5132863790521117,5.0515695559488725,,,,,,0.0,5.0515695559488725,"['OF', 'DH']"
69,3,Charme...,Bryan Reynolds,10.6,1.7,3.0,0.4,1.6,0.9,2.4,0.2,0.0,0.285,0.353,0.475,405.0,PIT,CF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,74,5,0,0,0.0,h,0.10602080624187282,,,0.8255433197506638,0.11233362916225935,0.5573214612646458,-0.006304429034122087,0.4487024980873718,1.9375964792308185,,,,,,0.0,1.9375964792308185,"['OF', 'DH']"
70,4,Charme...,Pete Alonso,10.4,1.6,2.3,0.7,2.0,1.1,2.6,0.1,0.0,0.223,0.311,0.474,407.0,NYM,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,77,0,0,0,0,77,0,5,0,0,0.0,h,-0.5393758127438231,,,0.521585103981901,2.0762353527920525,1.6785991630947066,-0.5390286824173683,-2.2827526328551455,1.4546383045961462,,,,,,0.0,1.4546383045961462,"['1B', 'CI', 'DH']"
71,5,Charme...,Ketel Marte,10.9,1.7,3.0,0.5,1.4,1.0,2.5,0.2,0.0,0.274,0.338,0.485,408.0,ARI,2B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80,0,0,80,0,2,5,0,0,0.0,h,0.02411573472041617,,,0.8255433197506638,0.7669675370388571,-0.003317389650385311,-0.006304429034122087,0.10206289497154726,1.6849519330765608,,,,,,0.0,1.6849519330765608,"['2B', 'MI', 'DH']"
72,6,Charme...,Ryan Mountcastle,8.7,1.3,2.2,0.5,1.7,0.5,2.4,0.1,0.0,0.251,0.296,0.476,443.0,BAL,1B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0,0,0,52,0,5,0,0,0.0,h,-0.17524707412223606,,,-0.39028954332438826,0.7669675370388571,0.8376408867221606,-0.5390286824173683,-0.7416827199159143,-0.06639252189665323,,,,,,0.0,-0.06639252189665323,"['1B', 'CI', 'DH']"
73,7,Charme...,Seiya Suzuki,8.9,1.3,2.5,0.3,1.3,0.9,2.4,0.1,0.1,0.286,0.357,0.465,465.0,CHC,RF,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67,5,0,0,0.0,h,0.07014954486345903,,,-0.39028954332438826,-0.5423002787143388,-0.28363681510790023,-0.5390286824173683,0.2968877254915146,-1.4583675940724812,,,,,,0.0,-1.4583675940724812,"['OF', 'DH']"
74,8,Charme...,Ha-seong Kim,8.4,1.2,2.3,0.3,1.1,0.9,2.2,0.4,0.1,0.27,0.349,0.428,469.0,SD,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59,18,12,71,18,0,5,0,0,0.0,h,0.006657997399219795,,,-0.6942477590931516,-0.5423002787143388,-0.8442756660229307,1.0591440777323704,0.028178054583678145,-0.9935015715143726,,,,,,0.0,-0.9935015715143726,"['2B', '3B', 'SS', 'MI', 'CI', 'DH']"
75,9,Charme...,Matt McLain,8.9,1.4,2.4,0.3,1.2,0.7,2.4,0.2,0.1,0.266,0.328,0.426,475.0,CIN,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,0,39,49,0,0,5,0,0,0.0,h,-0.029850455136541054,,,-0.08633132755562559,-0.5423002787143388,-0.5639562405654157,-0.006304429034122087,-0.12633344589225706,-1.3252257217617593,,,,,,0.0,-1.3252257217617593,"['2B', 'SS', 'MI', 'DH']"
76,10,Charme...,Spencer Steer,8.4,1.2,2.2,0.3,1.3,0.9,2.1,0.2,0.1,0.257,0.342,0.433,493.0,CIN,3B,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,0,26,0,0,83,12,5,0,0,0.0,h,-0.09334200260077985,,,-0.6942477590931516,-0.5423002787143388,-0.28363681510790023,-0.006304429034122087,-0.39504311680009163,-1.9215323987496045,,,,,,0.0,-1.9215323987496045,"['3B', 'OF', '1B', 'CI', 'DH']"
78,12,Charme...,Shea Langeliers,7.0,0.9,1.7,0.4,1.1,0.5,2.1,0.0,0.0,0.243,0.301,0.472,574.0,OAK,DH,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0,0,0,0,0,0,5,0,0,0.0,h,-0.21111833550065007,,,-1.6061224063994406,0.11233362916225935,-0.8442756660229307,-1.0717529358006146,-0.8934974925117724,-4.303314871572499,,,,,,0.0,-4.303314871572499,"['C', 'DH']"
79,13,Charme...,Jordan Westburg,5.5,0.8,1.5,0.1,0.7,0.4,1.2,0.1,0.0,0.265,0.325,0.425,649.0,BAL,SS,Charmer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,5,0,7,5,0,5,0,0,0.0,h,-0.001592977893367875,,,-1.9100806221682036,-1.8515680944675348,-1.9655533678529922,-0.5390286824173683,-0.006741819700196939,-6.272972586606296,,,,,,0.0,-6.272972586606296,"['2B', '3B', 'MI', 'CI', 'DH']"
80,14,Charme...,Anthony Rendon,8.1,0.9,1.8,0.2,1.0,1.0,1.7,0.1,0.0,0.225,0.32,0.332,674.0,LAA,3B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43,0,0,43,0,5,0,0,0.0,h,-0.41143693107932333,,,-1.6061224063994406,-1.1969341865909366,-1.1245950914804461,-0.5390286824173683,-1.7412881992193527,-6.207968566107545,,,,,,0.0,-6.207968566107545,"['3B', 'CI', 'DH']"
81,15,Charme...,Esteury Ruiz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,OAK,LF,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,83,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['OF', 'P']"
82,16,Charme...,Royce Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,MIN,SS,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24,1,1,24,0,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['3B', 'CI', 'P']"
83,17,Charme...,Miguel Vargas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,LAD,1B,Charmer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,78,0,0,78,5,0,2,0,0,5.0,p,,-0.0,-0.0,,,,,,0.0,-1.3785958882786586,-1.9454475062676075,-0.6228918966008542,1.5776349798746224e-15,6.930485693725147e-16,-3.946935291147118,-3.946935291147118,"['2B', '1B', 'MI', 'CI', 'P']"
84,0,Charme...,Joe Ryan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MIN,SP,Charmer,1.0,1.0,1.0,0.0,1.0,6.1,1.0,1.0,0.7,0.0,0.4,0.3,0.0,0.0,0.0,6.5,1.4,4.6,3.03,0.95,0.0,2.0536666666666665,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,3.1008682223747392,1.6113932738503767,,,,,,0.0,0.8725944011951071,1.020658708904761,-0.6228918966008542,1.266595022264708,2.0765747239401953,4.613530959703917,4.613530959703917,"['SP', 'P']"
85,1,Charme...,Sonny Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,MIN,SP,Charmer,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.4,0.0,0.3,0.1,0.0,0.0,0.0,5.6,1.7,4.2,2.6,1.05,0.0,1.5022222222222223,0,0,0,0,0,0,0,0,0,18,0,5.0,p,,4.87936307481125,0.588400823610157,,,,,,0.0,0.3097968288266655,0.6099670791116636,-0.6228918966008542,1.993047281978716,0.7582619945625388,3.0481812878787293,3.0481812878787293,"['SP', 'P']"
86,2,Charme...,Eduardo Rodriguez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,DET,SP,Charmer,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.6,0.0,0.3,0.4,0.0,0.0,0.0,5.7,1.7,4.7,2.96,1.07,0.0,1.9733333333333332,0,0,0,0,0,0,0,0,0,12,0,5.0,p,,3.4700343170899046,1.0866163349347966,,,,,,0.0,0.3097968288266655,0.6555994824220079,-0.6228918966008542,1.4173863182576218,1.4003037324057057,3.1601944653111467,3.1601944653111467,"['SP', 'P']"
87,3,Charme...,Braxton Garrett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,MIA,SP,Charmer,1.0,1.0,1.0,0.0,1.0,5.2,1.0,1.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,5.9,1.1,4.7,3.62,1.04,0.0,2.091555555555556,0,0,0,0,0,0,0,0,0,17,1,5.0,p,,-0.42463692518875007,0.6884008236101566,,,,,,0.0,-0.2530007435417758,0.7468642890426963,-0.6228918966008542,-0.17344916879504152,0.8871302700877477,0.5846527501927725,0.5846527501927725,"['SP', 'P']"
88,4,Charme...,Kodai Senga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,NYM,SP,Charmer,0.0,1.0,1.0,0.0,1.0,5.1,1.0,1.0,0.4,0.0,0.4,0.3,0.0,0.0,0.0,7.0,2.5,5.0,4.54,1.41,0.0,2.5726666666666667,0,0,0,0,0,0,0,0,0,16,0,5.0,p,,-5.108470830473582,-1.1363761153054233,,,,,,0.0,0.8725944011951071,1.2488207254564816,-0.6228918966008542,-2.0866296989257687,-1.464428303274463,-2.052534772149497,-2.052534772149497,"['SP', 'P']"
